qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q2disqualified,driver_q2vsq1,car_q2vsq1,previous_driver_q2vsq1,previous_car_q2vsq1,position_q2,previous_year_position_q2,q3disqualified,driver_q3vsq2,car_q3vsq2,previous_driver_q3vsq2,previous_car_q3vsq2,position_q3,previous_year_position_q3,q1,q2,q3
9179.0,1074,815.0,9.0,11.0,2022.0,1.0,3.0,bahrain,72.5,50.0,11.0,10.0,89708.0,2603.0,2340.0,-1457.0,-1124.0,0,-1303.0,-1165.5,-506.0,-343.5,4.0,11.0,0,-87.0,-81.5,0.0,-660.5,4.0,13.0,92311.0,91008.0,90921.0
9177.0,1074,830.0,9.0,3.0,2022.0,1.0,3.0,bahrain,72.5,95.0,3.0,1.0,89708.0,2077.0,2340.0,-791.0,-1124.0,0,-1028.0,-1165.5,-181.0,-343.5,1.0,7.0,0,-76.0,-81.5,-1321.0,-660.5,2.0,1.0,91785.0,90757.0,90681.0
9181.0,1074,822.0,51.0,4.0,2022.0,1.0,3.0,bahrain,22.5,45.0,4.0,11.0,89708.0,2211.0,2498.0,-1492.0,-1200.5,0,-202.0,424.0,-1014.0,-773.0,10.0,5.0,0,-157.0,-78.5,-600.0,-650.0,6.0,3.0,91919.0,91717.0,91560.0
9182.0,1074,825.0,210.0,5.0,2022.0,1.0,3.0,bahrain,2.5,0.0,5.0,20.0,89708.0,2247.0,2459.5,0.0,0.0,0,-494.0,-438.0,0.0,0.0,7.0,20.0,0,347.0,173.5,0.0,0.0,7.0,20.0,91955.0,91461.0,91808.0
9178.0,1074,832.0,6.0,2.0,2022.0,1.0,3.0,bahrain,52.5,25.0,2.0,15.0,89708.0,1859.0,1811.0,-1945.0,-1464.0,0,-780.0,-659.5,-1644.0,-1162.5,2.0,1.0,0,-100.0,-237.0,206.0,-63.0,3.0,8.0,91567.0,90787.0,90687.0
9176.0,1074,844.0,6.0,1.0,2022.0,1.0,3.0,bahrain,52.5,80.0,1.0,4.0,89708.0,1763.0,1811.0,-983.0,-1464.0,0,-539.0,-659.5,-681.0,-1162.5,3.0,2.0,0,-374.0,-237.0,-332.0,-63.0,1.0,4.0,91471.0,90932.0,90558.0
9185.0,1074,842.0,213.0,7.0,2022.0,1.0,3.0,bahrain,80.0,70.0,7.0,6.0,89708.0,2388.0,2715.0,-1140.0,-1019.5,0,-461.0,-230.5,-335.0,130.5,9.0,8.0,0,703.0,703.0,-704.0,-352.0,12.5,5.0,92096.0,91635.0,92338.0
9639.0,1098,1.0,131.0,13.0,2023.0,1.0,3.0,bahrain,52.5,50.0,13.0,10.0,89708.0,1835.0,1592.0,-2577.0,-2569.0,0,-1030.0,-790.0,-1237.0,-1127.0,4.0,5.0,0,-129.0,-148.0,190.0,577.0,7.0,5.0,91543.0,90513.0,90384.0
9638.0,1098,847.0,131.0,2.0,2023.0,1.0,3.0,bahrain,52.5,55.00000000000001,2.0,9.0,89708.0,1349.0,1592.0,-2561.0,-2569.0,0,-550.0,-790.0,-1017.0,-1127.0,3.0,6.0,0,-167.0,-148.0,964.0,577.0,6.0,9.0,91057.0,90507.0,90340.0
9637.0,1098,4.0,117.0,4.0,2023.0,1.0,3.0,bahrain,22.5,40.0,4.0,12.0,89708.0,1450.0,1463.0,-2638.0,-2485.5,0,-513.0,-285.0,-725.0,-492.0,6.0,8.0,0,-309.0,-300.0,574.0,287.0,5.0,8.0,91158.0,90645.0,90336.0
9640.0,1098,840.0,117.0,5.0,2023.0,1.0,3.0,bahrain,22.5,5.0,5.0,19.0,89708.0,1476.0,1463.0,-3324.0,-3196.5,0,-57.0,-285.0,0.0,0.0,10.0,17.5,0,-291.0,-300.0,-23.0,-23.0,8.0,10.0,91184.0,91127.0,90836.0
9642.0,1098,807.0,210.0,6.0,2023.0,1.0,3.0,bahrain,45.0,15.0,6.0,17.0,89708.0,1496.0,1840.0,-3069.0,-3196.5,0,-395.0,-197.5,0.0,0.0,8.0,17.5,0,0.0,0.0,0.0,0.0,12.0,20.0,91204.0,90809.0,92338.0
9634.0,1098,815.0,9.0,10.0,2023.0,1.0,3.0,bahrain,65.0,45.0,10.0,11.0,89708.0,1771.0,1679.0,-2603.0,-2340.0,0,-733.0,-762.5,-1303.0,-1165.5,7.0,4.0,0,-900.0,-847.5,-87.0,-81.5,2.0,4.0,91479.0,90746.0,89846.0
9633.0,1098,830.0,9.0,7.0,2023.0,1.0,3.0,bahrain,65.0,85.0,7.0,3.0,89708.0,1587.0,1679.0,-2077.0,-2340.0,0,-792.0,-762.5,-1028.0,-1165.5,2.0,1.0,0,-795.0,-847.5,-76.0,-81.5,1.0,2.0,91295.0,90503.0,89708.0
9636.0,1098,832.0,6.0,1.0,2023.0,1.0,3.0,bahrain,92.5,90.0,1.0,2.0,89708.0,1285.0,1335.5,-1859.0,-1811.0,0,-478.0,-645.0,-780.0,-659.5,5.0,2.0,0,-361.0,-321.5,-100.0,-237.0,4.0,3.0,90993.0,90515.0,90154.0
9635.0,1098,844.0,6.0,3.0,2023.0,1.0,3.0,bahrain,92.5,95.0,3.0,1.0,89708.0,1386.0,1335.5,-1763.0,-1811.0,0,-812.0,-645.0,-539.0,-659.5,1.0,3.0,0,-282.0,-321.5,-374.0,-237.0,3.0,1.0,91094.0,90282.0,90000.0
9641.0,1098,839.0,214.0,12.0,2023.0,1.0,3.0,bahrain,67.5,70.0,12.0,6.0,89708.0,1800.0,2136.5,-2333.0,-2485.5,0,-594.0,-297.0,-259.0,-492.0,9.0,11.0,0,70.0,70.0,0.0,287.0,9.0,12.5,91508.0,90914.0,90984.0
9875.0,1111,1.0,131.0,0.0,2024.0,1.0,3.0,bahrain,62.5,35.0,4.0,13.0,89708.0,,,-1835.0,-1592.0,0,,,-1030.0,-790.0,5.0,4.0,0,,,-129.0,-148.0,2.0,7.0,92058.875,90123.77199999998,88790.92599999999
9877.0,1111,4.0,117.0,0.0,2024.0,1.0,3.0,bahrain,77.5,80.0,9.0,4.0,89708.0,,,-1450.0,-1463.0,0,,,-513.0,-285.0,6.0,6.0,0,,,-309.0,-300.0,5.0,5.0,92100.7,90249.072,89048.502
9885.0,1111,840.0,117.0,0.0,2024.0,1.0,3.0,bahrain,77.5,75.0,14.0,5.0,89708.0,,,-1476.0,-1463.0,0,,,-57.0,-285.0,8.0,10.0,0,,,-291.0,-300.0,6.0,8.0,92114.82,90336.88199999998,89140.81199999999
9892.0,1111,807.0,213.0,0.0,2024.0,1.0,3.0,bahrain,70.0,70.0,13.0,6.0,89708.0,,,-1496.0,-1840.0,0,,,-395.0,-197.5,10.0,8.0,0,,,0.0,0.0,9.0,12.0,92113.95,90432.582,89902.24199999998
9891.0,1111,817.0,213.0,0.0,2024.0,1.0,3.0,bahrain,70.0,10.0,1.0,18.0,89708.0,,,-3237.0,-2884.0,0,,,0.0,-115.5,4.0,17.5,0,,,-295.0,-210.0,10.0,6.0,92049.45,90048.362,90070.44199999998
9879.0,1111,815.0,9.0,0.0,2024.0,1.0,3.0,bahrain,57.5,50.0,3.0,10.0,89708.0,,,-1771.0,-1679.0,0,,,-733.0,-762.5,2.0,7.0,0,,,-900.0,-847.5,4.0,2.0,92055.97,89888.67199999999,88965.48199999999
9882.0,1111,822.0,51.0,0.0,2024.0,1.0,3.0,bahrain,37.5,45.0,2.0,11.0,89708.0,,,-1796.0,-1851.5,0,,,-61.0,-101.5,7.0,12.0,0,,,0.0,0.0,7.0,12.0,92052.82,90319.072,89231.81699999998
9887.0,1111,825.0,210.0,0.0,2024.0,1.0,3.0,bahrain,7.5,15.0,5.0,17.0,89708.0,,,-2184.0,-1840.0,0,,,0.0,-197.5,9.0,17.5,0,,,347.0,173.5,8.0,7.0,92071.5,90417.31699999998,89774.832
9876.0,1111,832.0,6.0,0.0,2024.0,1.0,3.0,bahrain,90.0,95.0,12.0,1.0,89708.0,,,-1285.0,-1335.5,0,,,-478.0,-645.0,3.0,5.0,0,,,-361.0,-321.5,3.0,4.0,92108.46,89936.972,88812.77199999998
9873.0,1111,844.0,6.0,0.0,2024.0,1.0,3.0,bahrain,90.0,85.0,11.0,3.0,89708.0,,,-1386.0,-1335.5,0,,,-812.0,-645.0,1.0,1.0,0,,,-282.0,-321.5,1.0,3.0,92106.61,89826.752,88708.502
