qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q1
9779.0,1106,846.0,1.0,7.0,2023.0,8.0,7.0,villeneuve,57.5,65.0,7.0,15.0,79092.0,2906.0,3002.0,14974.0,14759.0,81998.0
9781.0,1106,857.0,1.0,10.0,2023.0,8.0,7.0,villeneuve,57.5,50.0,10.0,20.0,79092.0,3098.0,3002.0,0.0,0.0,82190.0
9778.0,1106,839.0,214.0,8.0,2023.0,8.0,7.0,villeneuve,37.5,60.0,8.0,6.0,79092.0,3022.0,3408.0,13920.0,13552.5,82114.0
9789.0,1106,842.0,214.0,17.0,2023.0,8.0,7.0,villeneuve,37.5,15.0,17.0,16.0,79092.0,3794.0,3408.0,15400.0,16441.5,82886.0
9787.0,1106,822.0,51.0,12.0,2023.0,8.0,7.0,villeneuve,20.0,40.0,12.0,9.0,79092.0,3240.0,3745.0,14597.0,14598.5,82332.0
9792.0,1106,855.0,51.0,20.0,2023.0,8.0,7.0,villeneuve,20.0,0.0,20.0,10.0,79092.0,4250.0,3745.0,14600.0,14598.5,83342.0
9786.0,1106,825.0,210.0,13.0,2023.0,8.0,7.0,villeneuve,30.0,35.0,13.0,4.0,79092.0,3259.0,3448.5,13865.0,14240.0,82351.0
9774.0,1106,807.0,210.0,15.0,2023.0,8.0,7.0,villeneuve,30.0,25.0,15.0,20.0,79092.0,3638.0,3448.5,0.0,0.0,82730.0
9788.0,1106,852.0,213.0,16.0,2023.0,8.0,7.0,villeneuve,15.0,20.0,16.0,20.0,79092.0,3654.0,3849.5,17483.0,16441.5,82746.0
9790.0,1106,856.0,213.0,18.0,2023.0,8.0,7.0,villeneuve,15.0,10.0,18.0,20.0,79092.0,4045.0,3849.5,0.0,0.0,83137.0
10013.0,1118,844.0,6.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,2.0,5.0,79092.0,,,2751.0,2953.5,82001.4375
10016.0,1118,832.0,6.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,15.0,11.0,79092.0,,,3156.0,2953.5,82053.1484375
10014.0,1118,830.0,9.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,8.0,1.0,79092.0,,,1759.0,2409.0,82032.8046875
10019.0,1118,815.0,9.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,12.0,9.0,79092.0,,,3059.0,2409.0,82042.2578125
10015.0,1118,1.0,131.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,6.0,3.0,79092.0,,,2462.0,2584.0,82024.765625
10020.0,1118,847.0,131.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,1.0,4.0,79092.0,,,2706.0,2584.0,81997.03125
10017.0,1118,4.0,117.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,4.0,2.0,79092.0,,,2389.0,2987.0,82019.890625
10025.0,1118,840.0,117.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,3.0,14.0,79092.0,,,3585.0,2987.0,82009.1328125
10018.0,1118,857.0,1.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,19.0,10.0,79092.0,,,3098.0,3002.0,82093.46875
10026.0,1118,846.0,1.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,11.0,7.0,79092.0,,,2906.0,3002.0,82039.09375
10021.0,1118,852.0,213.0,0.0,2024.0,9.0,7.0,villeneuve,150.0,100.0,14.0,16.0,79092.0,,,3654.0,3849.5,82048.765625
10031.0,1118,817.0,213.0,0.0,2024.0,9.0,7.0,villeneuve,150.0,100.0,9.0,8.0,79092.0,,,14544.0,14759.0,82033.9765625
10032.0,1118,807.0,213.0,0.0,2024.0,9.0,7.0,villeneuve,150.0,100.0,16.0,15.0,79092.0,,,3638.0,3448.5,82054.1640625
10022.0,1118,822.0,51.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,12.0,12.0,79092.0,,,3240.0,3745.0,82042.2578125
10029.0,1118,855.0,51.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,18.0,20.0,79092.0,,,4250.0,3745.0,82076.28125
10023.0,1118,842.0,214.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,5.0,17.0,79092.0,,,3794.0,3408.0,82022.078125
10024.0,1118,839.0,214.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,7.0,8.0,79092.0,,,3022.0,3408.0,82031.9140625
10027.0,1118,825.0,210.0,0.0,2024.0,9.0,7.0,villeneuve,50.0,100.0,17.0,13.0,79092.0,,,3259.0,3448.5,82070.3046875
10028.0,1118,848.0,3.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,10.0,6.0,79092.0,,,2846.0,3545.5,82038.4140625
10030.0,1118,858.0,3.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,20.0,19.0,79092.0,,,4245.0,3545.5,82093.59375
