qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q2disqualified,driver_q2vsq1,car_q2vsq1,previous_driver_q2vsq1,previous_car_q2vsq1,position_q2,previous_year_position_q2,q1,q2
9363.0,1082,822.0,51.0,9.0,2022.0,9.0,7.0,villeneuve,52.5,55.00000000000001,9.0,20.0,79092.0,14597.0,14598.5,0.0,0.0,0,-6901.0,-7238.5,0.0,0.0,18.0,20.0,93689.0,86788.0
9362.0,1082,855.0,51.0,10.0,2022.0,9.0,7.0,villeneuve,52.5,50.0,10.0,20.0,79092.0,14600.0,14598.5,0.0,0.0,0,-7576.0,-7238.5,0.0,0.0,14.0,20.0,93692.0,86116.0
9357.0,1082,825.0,210.0,4.0,2022.0,9.0,7.0,villeneuve,62.5,80.0,4.0,20.0,79092.0,13865.0,14240.0,0.0,0.0,0,-6703.0,-7363.0,0.0,0.0,16.0,20.0,92957.0,86254.0
9358.0,1082,854.0,210.0,11.0,2022.0,9.0,7.0,villeneuve,62.5,45.0,11.0,20.0,79092.0,14615.0,14240.0,0.0,0.0,0,-8023.0,-7363.0,0.0,0.0,13.0,20.0,93707.0,85684.0
9355.0,1082,832.0,6.0,3.0,2022.0,9.0,7.0,villeneuve,80.0,85.0,3.0,20.0,79092.0,13689.0,13802.5,0.0,0.0,0,-7584.0,-3792.0,0.0,0.0,11.0,20.0,92781.0,85197.0
9367.0,1082,844.0,6.0,5.0,2022.0,9.0,7.0,villeneuve,80.0,75.0,5.0,20.0,79092.0,13916.0,13802.5,0.0,0.0,0,0.0,-3792.0,0.0,0.0,4.0,20.0,93008.0,0.0
9368.0,1082,842.0,213.0,16.0,2022.0,9.0,7.0,villeneuve,10.0,20.0,16.0,20.0,79092.0,15400.0,16441.5,0.0,0.0,1,0.0,0.0,0.0,0.0,4.0,20.0,94492.0,0.0
9372.0,1082,852.0,213.0,20.0,2022.0,9.0,7.0,villeneuve,10.0,0.0,20.0,20.0,79092.0,17483.0,16441.5,0.0,0.0,1,0.0,0.0,0.0,0.0,4.0,20.0,96575.0,0.0
9364.0,1082,848.0,3.0,14.0,2022.0,9.0,7.0,villeneuve,17.5,30.0,14.0,20.0,79092.0,14955.0,15761.5,0.0,0.0,0,-7189.0,-3594.5,0.0,0.0,19.0,20.0,94047.0,86858.0
9371.0,1082,849.0,3.0,19.0,2022.0,9.0,7.0,villeneuve,17.5,5.0,19.0,20.0,79092.0,16568.0,15761.5,0.0,0.0,1,0.0,-3594.5,0.0,0.0,4.0,20.0,95660.0,0.0
9776.0,1106,1.0,131.0,3.0,2023.0,8.0,7.0,villeneuve,82.5,85.0,3.0,12.0,79092.0,2462.0,2584.0,14749.0,14408.5,0,-1128.0,-1414.0,-8298.0,-8254.0,15.0,12.0,81554.0,80426.0
9777.0,1106,847.0,131.0,4.0,2023.0,8.0,7.0,villeneuve,82.5,80.0,4.0,7.0,79092.0,2706.0,2584.0,14068.0,14408.5,0,-1700.0,-1414.0,-8210.0,-8254.0,12.0,10.0,81798.0,80098.0
9775.0,1106,4.0,117.0,2.0,2023.0,8.0,7.0,villeneuve,60.0,90.0,2.0,2.0,79092.0,2389.0,2987.0,13185.0,13552.5,0,-1705.0,-1449.0,-7429.0,-7153.0,10.0,9.0,81481.0,79776.0
9785.0,1106,840.0,117.0,14.0,2023.0,8.0,7.0,villeneuve,60.0,30.0,14.0,18.0,79092.0,3585.0,2987.0,16440.0,15930.0,0,-1193.0,-1449.0,0.0,0.0,18.0,4.0,82677.0,81484.0
9774.0,1106,807.0,210.0,15.0,2023.0,8.0,7.0,villeneuve,30.0,25.0,15.0,20.0,79092.0,3638.0,3448.5,0.0,0.0,0,-2425.0,-1549.0,0.0,0.0,13.0,20.0,82730.0,80305.0
9786.0,1106,825.0,210.0,13.0,2023.0,8.0,7.0,villeneuve,30.0,35.0,13.0,4.0,79092.0,3259.0,3448.5,13865.0,14240.0,0,-673.0,-1549.0,-6703.0,-7363.0,19.0,16.0,82351.0,81678.0
9784.0,1106,815.0,9.0,9.0,2023.0,8.0,7.0,villeneuve,75.0,55.00000000000001,9.0,13.0,79092.0,3059.0,2409.0,14837.0,13982.0,0,-1192.0,-1475.5,-802.0,-4637.5,17.0,20.0,82151.0,80959.0
9773.0,1106,830.0,9.0,1.0,2023.0,8.0,7.0,villeneuve,75.0,95.0,1.0,1.0,79092.0,1759.0,2409.0,13127.0,13982.0,0,-1759.0,-1475.5,-8473.0,-4637.5,7.0,8.0,80851.0,79092.0
9787.0,1106,822.0,51.0,12.0,2023.0,8.0,7.0,villeneuve,20.0,40.0,12.0,9.0,79092.0,3240.0,3745.0,14597.0,14598.5,0,-511.0,-255.5,-6901.0,-7238.5,20.0,18.0,82332.0,81821.0
9792.0,1106,855.0,51.0,20.0,2023.0,8.0,7.0,villeneuve,20.0,0.0,20.0,10.0,79092.0,4250.0,3745.0,14600.0,14598.5,1,0.0,-255.5,-7576.0,-7238.5,3.0,14.0,83342.0,0.0
9780.0,1106,832.0,6.0,11.0,2023.0,8.0,7.0,villeneuve,60.0,45.0,11.0,3.0,79092.0,3156.0,2953.5,13689.0,13802.5,0,-2392.0,-1810.0,-7584.0,-3792.0,11.0,11.0,82248.0,79856.0
9783.0,1106,844.0,6.0,5.0,2023.0,8.0,7.0,villeneuve,60.0,75.0,5.0,5.0,79092.0,2751.0,2953.5,13916.0,13802.5,0,-1228.0,-1810.0,0.0,-3792.0,16.0,4.0,81843.0,80615.0
9778.0,1106,839.0,214.0,8.0,2023.0,8.0,7.0,villeneuve,37.5,60.0,8.0,6.0,79092.0,3022.0,3408.0,13920.0,13552.5,0,-1708.0,-854.0,-6877.0,-7153.0,14.0,15.0,82114.0,80406.0
9789.0,1106,842.0,214.0,17.0,2023.0,8.0,7.0,villeneuve,37.5,15.0,17.0,16.0,79092.0,3794.0,3408.0,15400.0,16441.5,1,0.0,-854.0,0.0,0.0,3.0,4.0,82886.0,0.0
9779.0,1106,846.0,1.0,7.0,2023.0,8.0,7.0,villeneuve,57.5,65.0,7.0,15.0,79092.0,2906.0,3002.0,14974.0,14759.0,0,-2651.0,-2591.0,0.0,-3630.5,8.0,4.0,81998.0,79347.0
9781.0,1106,857.0,1.0,10.0,2023.0,8.0,7.0,villeneuve,57.5,50.0,10.0,20.0,79092.0,3098.0,3002.0,0.0,0.0,0,-2531.0,-2591.0,0.0,0.0,9.0,20.0,82190.0,79659.0
9782.0,1106,848.0,3.0,6.0,2023.0,8.0,7.0,villeneuve,37.5,70.0,6.0,14.0,79092.0,2846.0,3545.5,14955.0,15761.5,0,-3213.0,-1606.5,-7189.0,-3594.5,6.0,19.0,81938.0,78725.0
9791.0,1106,858.0,3.0,19.0,2023.0,8.0,7.0,villeneuve,37.5,5.0,19.0,20.0,79092.0,4245.0,3545.5,0.0,0.0,1,0.0,-1606.5,0.0,0.0,3.0,20.0,83337.0,0.0
9788.0,1106,852.0,213.0,16.0,2023.0,8.0,7.0,villeneuve,15.0,20.0,16.0,20.0,79092.0,3654.0,3849.5,17483.0,16441.5,1,0.0,0.0,0.0,0.0,3.0,4.0,82746.0,0.0
9790.0,1106,856.0,213.0,18.0,2023.0,8.0,7.0,villeneuve,15.0,10.0,18.0,20.0,79092.0,4045.0,3849.5,0.0,0.0,1,0.0,0.0,0.0,0.0,3.0,20.0,83137.0,0.0
10015.0,1118,1.0,131.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,6.0,3.0,79092.0,,,2462.0,2584.0,0,,,-1128.0,-1414.0,,15.0,82024.765625,
10020.0,1118,847.0,131.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,1.0,4.0,79092.0,,,2706.0,2584.0,0,,,-1700.0,-1414.0,,12.0,81997.03125,
10017.0,1118,4.0,117.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,4.0,2.0,79092.0,,,2389.0,2987.0,0,,,-1705.0,-1449.0,,10.0,82019.890625,
10025.0,1118,840.0,117.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,3.0,14.0,79092.0,,,3585.0,2987.0,0,,,-1193.0,-1449.0,,18.0,82009.1328125,
10032.0,1118,807.0,213.0,0.0,2024.0,9.0,7.0,villeneuve,150.0,100.0,16.0,15.0,79092.0,,,3638.0,3448.5,1,,,-2425.0,-1549.0,,13.0,82054.1640625,
10031.0,1118,817.0,213.0,0.0,2024.0,9.0,7.0,villeneuve,150.0,100.0,9.0,8.0,79092.0,,,14544.0,14759.0,0,,,-7261.0,-3630.5,,17.0,82033.9765625,
10021.0,1118,852.0,213.0,0.0,2024.0,9.0,7.0,villeneuve,150.0,100.0,14.0,16.0,79092.0,,,3654.0,3849.5,0,,,0.0,0.0,,3.0,82048.765625,
10019.0,1118,815.0,9.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,12.0,9.0,79092.0,,,3059.0,2409.0,0,,,-1192.0,-1475.5,,17.0,82042.2578125,
10014.0,1118,830.0,9.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,8.0,1.0,79092.0,,,1759.0,2409.0,0,,,-1759.0,-1475.5,,7.0,82032.8046875,
10022.0,1118,822.0,51.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,12.0,12.0,79092.0,,,3240.0,3745.0,0,,,-511.0,-255.5,,20.0,82042.2578125,
10029.0,1118,855.0,51.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,18.0,20.0,79092.0,,,4250.0,3745.0,1,,,0.0,-255.5,,3.0,82076.28125,
10027.0,1118,825.0,210.0,0.0,2024.0,9.0,7.0,villeneuve,50.0,100.0,17.0,13.0,79092.0,,,3259.0,3448.5,1,,,-673.0,-1549.0,,19.0,82070.3046875,
10016.0,1118,832.0,6.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,15.0,11.0,79092.0,,,3156.0,2953.5,0,,,-2392.0,-1810.0,,11.0,82053.1484375,
10013.0,1118,844.0,6.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,2.0,5.0,79092.0,,,2751.0,2953.5,0,,,-1228.0,-1810.0,,16.0,82001.4375,
10024.0,1118,839.0,214.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,7.0,8.0,79092.0,,,3022.0,3408.0,0,,,-1708.0,-854.0,,14.0,82031.9140625,
10023.0,1118,842.0,214.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,5.0,17.0,79092.0,,,3794.0,3408.0,0,,,0.0,-854.0,,3.0,82022.078125,
10026.0,1118,846.0,1.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,11.0,7.0,79092.0,,,2906.0,3002.0,0,,,-2651.0,-2591.0,,8.0,82039.09375,
10018.0,1118,857.0,1.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,19.0,10.0,79092.0,,,3098.0,3002.0,1,,,-2531.0,-2591.0,,9.0,82093.46875,
10028.0,1118,848.0,3.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,10.0,6.0,79092.0,,,2846.0,3545.5,0,,,-3213.0,-1606.5,,6.0,82038.4140625,
10030.0,1118,858.0,3.0,0.0,2024.0,9.0,7.0,villeneuve,100.0,100.0,20.0,19.0,79092.0,,,4245.0,3545.5,1,,,0.0,-1606.5,,3.0,82093.59375,
