qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q1
9297.0,1079,815.0,9.0,8.0,2022.0,6.0,4.0,catalunya,72.5,60.0,8.0,6.0,72272.0,8175.0,7997.0,5931.0,5874.5,80447.0
9296.0,1079,847.0,131.0,4.0,2022.0,6.0,4.0,catalunya,75.0,80.0,4.0,14.0,72272.0,7946.0,7963.0,6173.0,6560.0,80218.0
9298.0,1079,1.0,131.0,6.0,2022.0,6.0,4.0,catalunya,75.0,70.0,6.0,9.0,72272.0,7980.0,7963.0,5973.0,5853.0,80252.0
9300.0,1079,825.0,210.0,5.0,2022.0,6.0,4.0,catalunya,60.0,75.0,5.0,20.0,72272.0,7955.0,8183.0,0.0,0.0,80227.0
9302.0,1079,854.0,210.0,11.0,2022.0,6.0,4.0,catalunya,60.0,45.0,11.0,18.0,72272.0,8411.0,8183.0,6845.0,7190.0,80683.0
9299.0,1079,822.0,51.0,7.0,2022.0,6.0,4.0,catalunya,60.0,65.0,7.0,2.0,72272.0,8083.0,8143.5,5733.0,5853.0,80355.0
9307.0,1079,855.0,51.0,9.0,2022.0,6.0,4.0,catalunya,60.0,55.00000000000001,9.0,20.0,72272.0,8204.0,8143.5,0.0,0.0,80476.0
9301.0,1079,817.0,1.0,10.0,2022.0,6.0,4.0,catalunya,40.0,50.0,10.0,10.0,72272.0,8277.0,8421.5,5992.0,5770.5,80549.0
9303.0,1079,846.0,1.0,14.0,2022.0,6.0,4.0,catalunya,40.0,30.0,14.0,1.0,72272.0,8566.0,8421.5,5549.0,5770.5,80838.0
9305.0,1079,852.0,213.0,12.0,2022.0,6.0,4.0,catalunya,37.5,40.0,12.0,16.0,72272.0,8435.0,8441.0,6284.0,6101.0,80707.0
9306.0,1079,842.0,213.0,13.0,2022.0,6.0,4.0,catalunya,37.5,35.0,13.0,5.0,72272.0,8447.0,8441.0,5918.0,6101.0,80719.0
9304.0,1079,839.0,214.0,15.0,2022.0,6.0,4.0,catalunya,20.0,25.0,15.0,11.5,72272.0,8608.0,8689.5,6009.0,6009.0,80880.0
9309.0,1079,4.0,214.0,17.0,2022.0,6.0,4.0,catalunya,20.0,15.0,17.0,11.5,72272.0,8771.0,8689.5,6009.0,6009.0,81043.0
9308.0,1079,20.0,117.0,16.0,2022.0,6.0,4.0,catalunya,15.0,20.0,16.0,13.0,72272.0,8682.0,8914.0,6017.0,5993.0,80954.0
9310.0,1079,840.0,117.0,18.0,2022.0,6.0,4.0,catalunya,15.0,10.0,18.0,8.0,72272.0,9146.0,8914.0,5969.0,5993.0,81418.0
9311.0,1079,848.0,3.0,19.0,2022.0,6.0,4.0,catalunya,2.5,5.0,19.0,20.0,72272.0,9373.0,9508.0,0.0,0.0,81645.0
9312.0,1079,849.0,3.0,20.0,2022.0,6.0,4.0,catalunya,2.5,0.0,20.0,19.0,72272.0,9643.0,9508.0,6947.0,6560.0,81915.0
9757.0,1105,1.0,131.0,1.0,2023.0,7.0,4.0,catalunya,90.0,95.0,1.0,6.0,72272.0,665.0,859.5,7980.0,7963.0,72937.0
9764.0,1105,847.0,131.0,3.0,2023.0,7.0,4.0,catalunya,90.0,85.0,3.0,4.0,72272.0,1054.0,859.5,7946.0,7963.0,73326.0
9755.0,1105,846.0,1.0,2.0,2023.0,7.0,4.0,catalunya,67.5,90.0,2.0,14.0,72272.0,1023.0,1221.0,8566.0,8421.5,73295.0
9762.0,1105,857.0,1.0,11.0,2023.0,7.0,4.0,catalunya,67.5,45.0,11.0,20.0,72272.0,1419.0,1221.0,0.0,0.0,73691.0
9754.0,1105,832.0,6.0,4.0,2023.0,7.0,4.0,catalunya,42.5,80.0,4.0,2.0,72272.0,1139.0,1473.0,7620.0,7604.5,73411.0
9771.0,1105,844.0,6.0,19.0,2023.0,7.0,4.0,catalunya,42.5,5.0,19.0,1.0,72272.0,1807.0,1473.0,7589.0,7604.5,74079.0
9760.0,1105,807.0,210.0,5.0,2023.0,7.0,4.0,catalunya,45.0,75.0,5.0,20.0,72272.0,1148.0,1459.0,0.0,0.0,73420.0
9769.0,1105,825.0,210.0,17.0,2023.0,7.0,4.0,catalunya,45.0,15.0,17.0,5.0,72272.0,1770.0,1459.0,7955.0,8183.0,74042.0
9759.0,1105,839.0,214.0,6.0,2023.0,7.0,4.0,catalunya,67.5,70.0,6.0,15.0,72272.0,1161.0,1180.0,8608.0,8689.5,73433.0
9756.0,1105,842.0,214.0,7.0,2023.0,7.0,4.0,catalunya,67.5,65.0,7.0,13.0,72272.0,1199.0,1180.0,8447.0,8441.0,73471.0
9766.0,1105,856.0,213.0,8.0,2023.0,7.0,4.0,catalunya,45.0,60.0,8.0,20.0,72272.0,1309.0,1449.5,0.0,0.0,73581.0
9767.0,1105,852.0,213.0,14.0,2023.0,7.0,4.0,catalunya,45.0,30.0,14.0,12.0,72272.0,1590.0,1449.5,8435.0,8441.0,73862.0
9753.0,1105,830.0,9.0,9.0,2023.0,7.0,4.0,catalunya,40.0,55.00000000000001,9.0,3.0,72272.0,1343.0,1472.5,7819.0,7997.0,73615.0
9763.0,1105,815.0,9.0,15.0,2023.0,7.0,4.0,catalunya,40.0,25.0,15.0,8.0,72272.0,1602.0,1472.5,8175.0,7997.0,73874.0
9765.0,1105,855.0,51.0,10.0,2023.0,7.0,4.0,catalunya,35.0,50.0,10.0,9.0,72272.0,1405.0,1555.0,8204.0,8143.5,73677.0
9768.0,1105,822.0,51.0,16.0,2023.0,7.0,4.0,catalunya,35.0,20.0,16.0,7.0,72272.0,1705.0,1555.0,8083.0,8143.5,73977.0
9761.0,1105,4.0,117.0,12.0,2023.0,7.0,4.0,catalunya,37.5,40.0,12.0,17.0,72272.0,1475.0,1484.5,8771.0,8689.5,73747.0
9758.0,1105,840.0,117.0,13.0,2023.0,7.0,4.0,catalunya,37.5,35.0,13.0,18.0,72272.0,1494.0,1484.5,9146.0,8914.0,73766.0
9770.0,1105,848.0,3.0,18.0,2023.0,7.0,4.0,catalunya,5.0,10.0,18.0,19.0,72272.0,1791.0,2109.0,9373.0,9508.0,74063.0
9772.0,1105,858.0,3.0,20.0,2023.0,7.0,4.0,catalunya,5.0,0.0,20.0,20.0,72272.0,2427.0,2109.0,0.0,0.0,74699.0
10033.0,1119,844.0,6.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,3.0,19.0,72272.0,,,1807.0,1473.0,73693.3515625
10036.0,1119,832.0,6.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,16.0,4.0,72272.0,,,1139.0,1473.0,73716.2109375
10034.0,1119,830.0,9.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,9.0,9.0,72272.0,,,1343.0,1472.5,73705.03125
10039.0,1119,815.0,9.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,6.0,15.0,72272.0,,,1602.0,1472.5,73703.4375
10035.0,1119,1.0,131.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,1.0,1.0,72272.0,,,665.0,859.5,73475.375
10040.0,1119,847.0,131.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,2.0,3.0,72272.0,,,1054.0,859.5,73677.0625
10037.0,1119,4.0,117.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,8.0,12.0,72272.0,,,1475.0,1484.5,73704.2578125
10045.0,1119,840.0,117.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,12.0,13.0,72272.0,,,1494.0,1484.5,73710.4453125
10038.0,1119,857.0,1.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,19.0,11.0,72272.0,,,1419.0,1221.0,73747.21875
10046.0,1119,846.0,1.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,5.0,2.0,72272.0,,,1023.0,1221.0,73698.078125
10041.0,1119,852.0,213.0,0.0,2024.0,10.0,4.0,catalunya,150.0,100.0,4.0,14.0,72272.0,,,1590.0,1449.5,73697.4765625
10051.0,1119,817.0,213.0,0.0,2024.0,10.0,4.0,catalunya,150.0,100.0,10.0,10.0,72272.0,,,8277.0,8421.5,73707.2890625
10052.0,1119,807.0,213.0,0.0,2024.0,10.0,4.0,catalunya,150.0,100.0,10.0,5.0,72272.0,,,1148.0,1459.0,73707.2890625
10042.0,1119,822.0,51.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,6.0,16.0,72272.0,,,1705.0,1555.0,73703.4375
10049.0,1119,855.0,51.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,17.0,10.0,72272.0,,,1405.0,1555.0,73724.96875
10043.0,1119,842.0,214.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,14.0,7.0,72272.0,,,1199.0,1180.0,73713.3046875
10044.0,1119,839.0,214.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,13.0,6.0,72272.0,,,1161.0,1180.0,73710.9765625
10047.0,1119,825.0,210.0,0.0,2024.0,10.0,4.0,catalunya,50.0,100.0,18.0,17.0,72272.0,,,1770.0,1459.0,73729.65625
10048.0,1119,848.0,3.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,15.0,18.0,72272.0,,,1791.0,2109.0,73713.421875
10050.0,1119,858.0,3.0,0.0,2024.0,10.0,4.0,catalunya,100.0,100.0,20.0,20.0,72272.0,,,2427.0,2109.0,73788.5234375
