qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q2disqualified,driver_q2vsq1,car_q2vsq1,previous_driver_q2vsq1,previous_car_q2vsq1,position_q2,previous_year_position_q2,q1,q2
9241.0,1076,832.0,6.0,5.0,2022.0,3.0,1.0,albert_park,77.5,75.0,5.0,20.0,76732.0,2251.0,2200.0,0.0,0.0,0,-514.0,-394.5,0.0,0.0,7.0,20.0,78983.0,78469.0
9233.0,1076,844.0,6.0,4.0,2022.0,3.0,1.0,albert_park,77.5,80.0,4.0,20.0,76732.0,2149.0,2200.0,0.0,0.0,0,-275.0,-394.5,0.0,0.0,8.0,20.0,78881.0,78606.0
9243.0,1076,842.0,213.0,11.0,2022.0,3.0,1.0,albert_park,37.5,45.0,11.0,20.0,76732.0,2848.0,2929.0,0.0,0.0,0,-354.0,-336.0,0.0,0.0,16.0,20.0,79580.0,79226.0
9245.0,1076,852.0,213.0,14.0,2022.0,3.0,1.0,albert_park,37.5,30.0,14.0,20.0,76732.0,3010.0,2929.0,0.0,0.0,0,-318.0,-336.0,0.0,0.0,18.0,20.0,79742.0,79424.0
9248.0,1076,848.0,3.0,17.0,2022.0,3.0,1.0,albert_park,7.5,15.0,17.0,20.0,76732.0,3403.0,4021.5,0.0,0.0,1,0.0,0.0,0.0,0.0,3.0,20.0,80135.0,0.0
9251.0,1076,849.0,3.0,20.0,2022.0,3.0,1.0,albert_park,7.5,0.0,20.0,20.0,76732.0,4640.0,4021.5,0.0,0.0,1,0.0,0.0,0.0,0.0,3.0,20.0,81372.0,0.0
9675.0,1100,1.0,131.0,4.0,2023.0,3.0,1.0,albert_park,82.5,80.0,4.0,9.0,76732.0,957.0,939.5,2669.0,2671.0,0,-138.0,-139.5,-295.0,-312.0,12.0,13.0,77689.0,77551.0
9674.0,1100,847.0,131.0,3.0,2023.0,3.0,1.0,albert_park,82.5,85.0,3.0,10.0,76732.0,922.0,939.5,2673.0,2671.0,0,-141.0,-139.5,-329.0,-312.0,11.0,12.0,77654.0,77513.0
9676.0,1100,4.0,117.0,6.0,2023.0,3.0,1.0,albert_park,67.5,70.0,6.0,6.0,76732.0,1100.0,1120.5,2460.0,2666.5,0,-549.0,-403.0,-377.0,-423.0,7.0,10.0,77832.0,77283.0
9678.0,1100,840.0,117.0,7.0,2023.0,3.0,1.0,albert_park,67.5,65.0,7.0,1.0,76732.0,1141.0,1120.5,-76732.0,-36157.5,0,-257.0,-403.0,0.0,0.0,14.0,3.0,77873.0,77616.0
9682.0,1100,807.0,210.0,10.0,2023.0,3.0,1.0,albert_park,47.5,50.0,10.0,20.0,76732.0,1297.0,1362.0,0.0,0.0,0,-617.0,-323.5,0.0,0.0,10.0,20.0,78029.0,77412.0
9686.0,1100,825.0,210.0,11.0,2023.0,3.0,1.0,albert_park,47.5,45.0,11.0,18.0,76732.0,1427.0,1362.0,3522.0,3447.0,0,-30.0,-323.5,0.0,180.5,19.0,3.0,78159.0,78129.0
9692.0,1100,815.0,9.0,1.0,2023.0,3.0,1.0,albert_park,92.5,95.0,1.0,3.0,76732.0,-76732.0,-38040.0,2102.0,1975.0,0,0.0,-164.0,-494.0,-231.5,3.0,6.0,78714.0,0.0
9673.0,1100,830.0,9.0,2.0,2023.0,3.0,1.0,albert_park,92.5,90.0,2.0,2.0,76732.0,652.0,-38040.0,1848.0,1975.0,0,-328.0,-164.0,31.0,-231.5,6.0,9.0,77384.0,77056.0
9691.0,1100,822.0,51.0,20.0,2023.0,3.0,1.0,albert_park,5.0,0.0,20.0,7.0,76732.0,1982.0,1895.0,2519.0,2848.5,1,0.0,0.0,159.0,202.0,3.0,17.0,78714.0,0.0
9689.0,1100,855.0,51.0,18.0,2023.0,3.0,1.0,albert_park,5.0,10.0,18.0,15.0,76732.0,1808.0,1895.0,3178.0,2848.5,1,0.0,0.0,245.0,202.0,3.0,19.0,78540.0,0.0
9677.0,1100,832.0,6.0,8.0,2023.0,3.0,1.0,albert_park,50.0,60.0,8.0,5.0,76732.0,1196.0,1341.0,2251.0,2200.0,0,-579.0,-703.5,-514.0,-394.5,8.0,7.0,77928.0,77349.0
9679.0,1100,844.0,6.0,12.0,2023.0,3.0,1.0,albert_park,50.0,40.0,12.0,4.0,76732.0,1486.0,1341.0,2149.0,2200.0,0,-828.0,-703.5,-275.0,-394.5,9.0,8.0,78218.0,77390.0
9683.0,1100,839.0,214.0,5.0,2023.0,3.0,1.0,albert_park,52.5,75.0,5.0,12.0,76732.0,1038.0,1309.0,2873.0,2666.5,0,-2.0,-370.0,-469.0,-423.0,16.0,15.0,77770.0,77768.0
9681.0,1100,842.0,214.0,14.0,2023.0,3.0,1.0,albert_park,52.5,30.0,14.0,11.0,76732.0,1580.0,1309.0,2848.0,2929.0,0,-738.0,-370.0,-354.0,-336.0,13.0,16.0,78312.0,77574.0
9685.0,1100,846.0,1.0,13.0,2023.0,3.0,1.0,albert_park,25.0,35.0,13.0,8.0,76732.0,1511.0,1648.0,2548.0,2740.5,0,-124.0,-62.0,-214.0,-374.5,18.0,11.0,78243.0,78119.0
9688.0,1100,857.0,1.0,17.0,2023.0,3.0,1.0,albert_park,25.0,15.0,17.0,20.0,76732.0,1785.0,1648.0,0.0,0.0,1,0.0,-62.0,0.0,0.0,3.0,20.0,78517.0,0.0
9680.0,1100,848.0,3.0,9.0,2023.0,3.0,1.0,albert_park,30.000000000000004,55.00000000000001,9.0,17.0,76732.0,1230.0,1527.5,3403.0,4021.5,0,-201.0,-100.5,0.0,0.0,15.0,3.0,77962.0,77761.0
9690.0,1100,858.0,3.0,19.0,2023.0,3.0,1.0,albert_park,30.000000000000004,5.0,19.0,20.0,76732.0,1825.0,1527.5,0.0,0.0,1,0.0,-100.5,0.0,0.0,3.0,20.0,78557.0,0.0
9684.0,1100,852.0,213.0,16.0,2023.0,3.0,1.0,albert_park,22.5,20.0,16.0,14.0,76732.0,1739.0,1728.5,3010.0,2929.0,1,-372.0,-243.5,-318.0,-336.0,17.0,18.0,78471.0,78099.0
9687.0,1100,856.0,213.0,15.0,2023.0,3.0,1.0,albert_park,22.5,25.0,15.0,20.0,76732.0,1718.0,1728.5,0.0,0.0,0,-115.0,-243.5,0.0,0.0,20.0,20.0,78450.0,78335.0
9895.0,1112,1.0,131.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,17.0,4.0,76732.0,,,957.0,939.5,1,,,-138.0,-139.5,,12.0,78682.140625,
9900.0,1112,847.0,131.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,9.0,3.0,76732.0,,,922.0,939.5,0,,,-141.0,-139.5,,11.0,78641.6875,
9897.0,1112,4.0,117.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,17.0,6.0,76732.0,,,1100.0,1120.5,1,,,-549.0,-403.0,,7.0,78682.140625,
9905.0,1112,840.0,117.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,3.0,7.0,76732.0,,,1141.0,1120.5,0,,,-257.0,-403.0,,14.0,78624.3515625,
9912.0,1112,807.0,213.0,0.0,2024.0,3.0,1.0,albert_park,150.0,100.0,16.0,10.0,76732.0,,,1297.0,1362.0,1,,,-617.0,-323.5,,10.0,78681.0234375,
9911.0,1112,817.0,213.0,0.0,2024.0,3.0,1.0,albert_park,150.0,100.0,15.0,13.0,76732.0,,,2933.0,2740.5,0,,,-535.0,-374.5,,14.0,78675.7109375,
9901.0,1112,852.0,213.0,0.0,2024.0,3.0,1.0,albert_park,150.0,100.0,5.0,16.0,76732.0,,,1739.0,1728.5,0,,,-372.0,-243.5,,17.0,78633.1484375,
9899.0,1112,815.0,9.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,20.0,1.0,76732.0,,,-76732.0,-38040.0,1,,,0.0,-164.0,,3.0,78714.1015625,
9894.0,1112,830.0,9.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,14.0,2.0,76732.0,,,652.0,-38040.0,0,,,-328.0,-164.0,,6.0,78652.046875,
9902.0,1112,822.0,51.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,19.0,20.0,76732.0,,,1982.0,1895.0,1,,,0.0,0.0,,3.0,78691.8125,
9909.0,1112,855.0,51.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,10.0,18.0,76732.0,,,1808.0,1895.0,0,,,0.0,0.0,,3.0,78648.0078125,
9907.0,1112,825.0,210.0,0.0,2024.0,3.0,1.0,albert_park,50.0,100.0,1.0,11.0,76732.0,,,1427.0,1362.0,0,,,-30.0,-323.5,,19.0,78613.0625,
9896.0,1112,832.0,6.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,7.0,8.0,76732.0,,,1196.0,1341.0,0,,,-579.0,-703.5,,8.0,78636.0390625,
9893.0,1112,844.0,6.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,7.0,12.0,76732.0,,,1486.0,1341.0,0,,,-828.0,-703.5,,9.0,78636.0390625,
9904.0,1112,839.0,214.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,4.0,5.0,76732.0,,,1038.0,1309.0,0,,,-2.0,-370.0,,16.0,78627.5390625,
9903.0,1112,842.0,214.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,2.0,14.0,76732.0,,,1580.0,1309.0,0,,,-738.0,-370.0,,13.0,78620.2421875,
9906.0,1112,846.0,1.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,6.0,13.0,76732.0,,,1511.0,1648.0,0,,,-124.0,-62.0,,18.0,78635.8125,
9898.0,1112,857.0,1.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,11.0,17.0,76732.0,,,1785.0,1648.0,0,,,0.0,-62.0,,3.0,78648.8515625,
9908.0,1112,848.0,3.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,12.0,9.0,76732.0,,,1230.0,1527.5,0,,,-201.0,-100.5,,15.0,78648.9453125,
9910.0,1112,858.0,3.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,13.0,19.0,76732.0,,,1825.0,1527.5,0,,,0.0,-100.5,,3.0,78649.6484375,
