qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q1
9251.0,1076,849.0,3.0,20.0,2022.0,3.0,1.0,albert_park,7.5,0.0,20.0,20.0,76732.0,4640.0,4021.5,0.0,0.0,81372.0
9692.0,1100,815.0,9.0,1.0,2023.0,3.0,1.0,albert_park,92.5,95.0,1.0,3.0,76732.0,-76732.0,-38040.0,2102.0,1975.0,78714.0
9673.0,1100,830.0,9.0,2.0,2023.0,3.0,1.0,albert_park,92.5,90.0,2.0,2.0,76732.0,652.0,-38040.0,1848.0,1975.0,77384.0
9674.0,1100,847.0,131.0,3.0,2023.0,3.0,1.0,albert_park,82.5,85.0,3.0,10.0,76732.0,922.0,939.5,2673.0,2671.0,77654.0
9675.0,1100,1.0,131.0,4.0,2023.0,3.0,1.0,albert_park,82.5,80.0,4.0,9.0,76732.0,957.0,939.5,2669.0,2671.0,77689.0
9683.0,1100,839.0,214.0,5.0,2023.0,3.0,1.0,albert_park,52.5,75.0,5.0,12.0,76732.0,1038.0,1309.0,2873.0,2666.5,77770.0
9681.0,1100,842.0,214.0,14.0,2023.0,3.0,1.0,albert_park,52.5,30.0,14.0,11.0,76732.0,1580.0,1309.0,2848.0,2929.0,78312.0
9676.0,1100,4.0,117.0,6.0,2023.0,3.0,1.0,albert_park,67.5,70.0,6.0,6.0,76732.0,1100.0,1120.5,2460.0,2666.5,77832.0
9678.0,1100,840.0,117.0,7.0,2023.0,3.0,1.0,albert_park,67.5,65.0,7.0,1.0,76732.0,1141.0,1120.5,-76732.0,-36157.5,77873.0
9677.0,1100,832.0,6.0,8.0,2023.0,3.0,1.0,albert_park,50.0,60.0,8.0,5.0,76732.0,1196.0,1341.0,2251.0,2200.0,77928.0
9679.0,1100,844.0,6.0,12.0,2023.0,3.0,1.0,albert_park,50.0,40.0,12.0,4.0,76732.0,1486.0,1341.0,2149.0,2200.0,78218.0
9680.0,1100,848.0,3.0,9.0,2023.0,3.0,1.0,albert_park,30.000000000000004,55.00000000000001,9.0,17.0,76732.0,1230.0,1527.5,3403.0,4021.5,77962.0
9690.0,1100,858.0,3.0,19.0,2023.0,3.0,1.0,albert_park,30.000000000000004,5.0,19.0,20.0,76732.0,1825.0,1527.5,0.0,0.0,78557.0
9682.0,1100,807.0,210.0,10.0,2023.0,3.0,1.0,albert_park,47.5,50.0,10.0,20.0,76732.0,1297.0,1362.0,0.0,0.0,78029.0
9686.0,1100,825.0,210.0,11.0,2023.0,3.0,1.0,albert_park,47.5,45.0,11.0,18.0,76732.0,1427.0,1362.0,3522.0,3447.0,78159.0
9685.0,1100,846.0,1.0,13.0,2023.0,3.0,1.0,albert_park,25.0,35.0,13.0,8.0,76732.0,1511.0,1648.0,2548.0,2740.5,78243.0
9688.0,1100,857.0,1.0,17.0,2023.0,3.0,1.0,albert_park,25.0,15.0,17.0,20.0,76732.0,1785.0,1648.0,0.0,0.0,78517.0
9687.0,1100,856.0,213.0,15.0,2023.0,3.0,1.0,albert_park,22.5,25.0,15.0,20.0,76732.0,1718.0,1728.5,0.0,0.0,78450.0
9684.0,1100,852.0,213.0,16.0,2023.0,3.0,1.0,albert_park,22.5,20.0,16.0,14.0,76732.0,1739.0,1728.5,3010.0,2929.0,78471.0
9689.0,1100,855.0,51.0,18.0,2023.0,3.0,1.0,albert_park,5.0,10.0,18.0,15.0,76732.0,1808.0,1895.0,3178.0,2848.5,78540.0
9691.0,1100,822.0,51.0,20.0,2023.0,3.0,1.0,albert_park,5.0,0.0,20.0,7.0,76732.0,1982.0,1895.0,2519.0,2848.5,78714.0
9893.0,1112,844.0,6.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,12.0,76732.0,,,1486.0,1341.0,
9896.0,1112,832.0,6.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,8.0,76732.0,,,1196.0,1341.0,
9894.0,1112,830.0,9.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,2.0,76732.0,,,652.0,-38040.0,
9899.0,1112,815.0,9.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,1.0,76732.0,,,-76732.0,-38040.0,
9895.0,1112,1.0,131.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,4.0,76732.0,,,957.0,939.5,
9900.0,1112,847.0,131.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,3.0,76732.0,,,922.0,939.5,
9897.0,1112,4.0,117.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,6.0,76732.0,,,1100.0,1120.5,
9905.0,1112,840.0,117.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,7.0,76732.0,,,1141.0,1120.5,
9898.0,1112,857.0,1.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,17.0,76732.0,,,1785.0,1648.0,
9906.0,1112,846.0,1.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,13.0,76732.0,,,1511.0,1648.0,
9901.0,1112,852.0,213.0,0.0,2024.0,3.0,1.0,albert_park,150.0,100.0,0.0,16.0,76732.0,,,1739.0,1728.5,
9911.0,1112,817.0,213.0,0.0,2024.0,3.0,1.0,albert_park,150.0,100.0,0.0,13.0,76732.0,,,2933.0,2740.5,
9912.0,1112,807.0,213.0,0.0,2024.0,3.0,1.0,albert_park,150.0,100.0,0.0,10.0,76732.0,,,1297.0,1362.0,
9902.0,1112,822.0,51.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,20.0,76732.0,,,1982.0,1895.0,
9909.0,1112,855.0,51.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,18.0,76732.0,,,1808.0,1895.0,
9903.0,1112,842.0,214.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,14.0,76732.0,,,1580.0,1309.0,
9904.0,1112,839.0,214.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,5.0,76732.0,,,1038.0,1309.0,
9907.0,1112,825.0,210.0,0.0,2024.0,3.0,1.0,albert_park,50.0,100.0,0.0,11.0,76732.0,,,1427.0,1362.0,
9908.0,1112,848.0,3.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,9.0,76732.0,,,1230.0,1527.5,
9910.0,1112,858.0,3.0,0.0,2024.0,3.0,1.0,albert_park,100.0,100.0,0.0,19.0,76732.0,,,1825.0,1527.5,
