qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q1
9724.0,1102,807.0,210.0,9.0,2023.0,5.0,79.0,miami,65.0,55.00000000000001,9.0,20.0,86841.0,1104.0,1036.0,0.0,0.0,87945.0
9725.0,1102,1.0,131.0,6.0,2023.0,5.0,79.0,miami,57.5,70.0,6.0,6.0,86841.0,1005.0,1125.0,3547.0,3598.0,87846.0
9718.0,1102,847.0,131.0,11.0,2023.0,5.0,79.0,miami,57.5,45.0,11.0,10.0,86841.0,1245.0,1125.0,3649.0,3598.0,88086.0
9722.0,1102,822.0,51.0,7.0,2023.0,5.0,79.0,miami,50.0,65.0,7.0,16.0,86841.0,1023.0,1181.0,4004.0,4091.5,87864.0
9726.0,1102,855.0,51.0,13.0,2023.0,5.0,79.0,miami,50.0,35.0,13.0,18.0,86841.0,1339.0,1181.0,4179.0,4091.5,88180.0
9720.0,1102,839.0,214.0,8.0,2023.0,5.0,79.0,miami,55.0,60.0,8.0,1.0,86841.0,1031.0,1125.5,-86841.0,-41637.5,87872.0
9717.0,1102,842.0,214.0,10.0,2023.0,5.0,79.0,miami,55.0,50.0,10.0,15.0,86841.0,1220.0,1125.5,3938.0,3791.0,88061.0
9714.0,1102,4.0,117.0,12.0,2023.0,5.0,79.0,miami,25.0,40.0,12.0,7.0,86841.0,1338.0,1486.5,3566.0,-41637.5,88179.0
9730.0,1102,840.0,117.0,18.0,2023.0,5.0,79.0,miami,25.0,10.0,18.0,8.0,86841.0,1635.0,1486.5,3600.0,3718.0,88476.0
9723.0,1102,848.0,3.0,14.0,2023.0,5.0,79.0,miami,15.0,30.0,14.0,19.0,86841.0,1393.0,1564.5,4425.0,4454.5,88234.0
9732.0,1102,858.0,3.0,20.0,2023.0,5.0,79.0,miami,15.0,0.0,20.0,20.0,86841.0,1736.0,1564.5,0.0,0.0,88577.0
9727.0,1102,856.0,213.0,15.0,2023.0,5.0,79.0,miami,20.0,25.0,15.0,20.0,86841.0,1484.0,1536.0,0.0,0.0,88325.0
9729.0,1102,852.0,213.0,17.0,2023.0,5.0,79.0,miami,20.0,15.0,17.0,9.0,86841.0,1588.0,1536.0,3644.0,3791.0,88429.0
9728.0,1102,846.0,1.0,16.0,2023.0,5.0,79.0,miami,12.5,20.0,16.0,14.0,86841.0,1553.0,1598.0,3920.0,3831.0,88394.0
9731.0,1102,857.0,1.0,19.0,2023.0,5.0,79.0,miami,12.5,5.0,19.0,20.0,86841.0,1643.0,1598.0,0.0,0.0,88484.0
9953.0,1115,844.0,6.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,3.5,86841.0,,,872.0,858.5,
9956.0,1115,832.0,6.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,2.0,86841.0,,,845.0,858.5,
9954.0,1115,830.0,9.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,1.0,86841.0,,,522.0,697.0,
9959.0,1115,815.0,9.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,3.5,86841.0,,,872.0,697.0,
9955.0,1115,1.0,131.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,6.0,86841.0,,,1005.0,1125.0,
9960.0,1115,847.0,131.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,11.0,86841.0,,,1245.0,1125.0,
9957.0,1115,4.0,117.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,12.0,86841.0,,,1338.0,1486.5,
9965.0,1115,840.0,117.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,18.0,86841.0,,,1635.0,1486.5,
9958.0,1115,857.0,1.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,19.0,86841.0,,,1643.0,1598.0,
9966.0,1115,846.0,1.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,16.0,86841.0,,,1553.0,1598.0,
9961.0,1115,852.0,213.0,0.0,2024.0,6.0,79.0,miami,150.0,100.0,0.0,17.0,86841.0,,,1588.0,1536.0,
9971.0,1115,817.0,213.0,0.0,2024.0,6.0,79.0,miami,150.0,100.0,0.0,11.0,86841.0,,,3742.0,3831.0,
9972.0,1115,807.0,213.0,0.0,2024.0,6.0,79.0,miami,150.0,100.0,0.0,9.0,86841.0,,,1104.0,1036.0,
9962.0,1115,822.0,51.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,7.0,86841.0,,,1023.0,1181.0,
9969.0,1115,855.0,51.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,13.0,86841.0,,,1339.0,1181.0,
9963.0,1115,842.0,214.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,10.0,86841.0,,,1220.0,1125.5,
9964.0,1115,839.0,214.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,8.0,86841.0,,,1031.0,1125.5,
9967.0,1115,825.0,210.0,0.0,2024.0,6.0,79.0,miami,50.0,100.0,0.0,5.0,86841.0,,,968.0,1036.0,
9968.0,1115,848.0,3.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,14.0,86841.0,,,1393.0,1564.5,
9970.0,1115,858.0,3.0,0.0,2024.0,6.0,79.0,miami,100.0,100.0,0.0,20.0,86841.0,,,1736.0,1564.5,
