qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q1
8951.0,1062,849.0,3.0,19.0,2021.0,11.0,11.0,hungaroring,7.5,5.0,19.0,20.0,76609.0,1427.0,1381.0,0.0,0.0,78036.0
9439.0,1086,1.0,131.0,1.0,2022.0,13.0,11.0,hungaroring,92.5,95.0,1.0,3.0,76609.0,1765.0,1781.5,-185.0,-112.5,78374.0
9433.0,1086,847.0,131.0,2.0,2022.0,13.0,11.0,hungaroring,92.5,90.0,2.0,18.0,76609.0,1798.0,1781.5,1335.0,1381.0,78407.0
9434.0,1086,832.0,6.0,3.0,2022.0,13.0,11.0,hungaroring,72.5,85.0,3.0,5.0,76609.0,1825.0,2011.0,40.0,257.5,78434.0
9435.0,1086,844.0,6.0,8.0,2022.0,13.0,11.0,hungaroring,72.5,60.0,8.0,9.0,76609.0,2197.0,2011.0,475.0,257.5,78806.0
9442.0,1086,830.0,9.0,4.0,2022.0,13.0,11.0,hungaroring,57.5,80.0,4.0,2.0,76609.0,1900.0,2204.5,-395.0,114.5,78509.0
9443.0,1086,815.0,9.0,13.0,2022.0,13.0,11.0,hungaroring,57.5,35.0,13.0,12.0,76609.0,2509.0,2204.5,624.0,114.5,79118.0
9436.0,1086,846.0,1.0,5.0,2022.0,13.0,11.0,hungaroring,70.0,75.0,5.0,8.0,76609.0,2044.0,2105.0,472.0,763.5,78653.0
9441.0,1086,817.0,1.0,7.0,2022.0,13.0,11.0,hungaroring,70.0,65.0,7.0,15.0,76609.0,2166.0,2105.0,1055.0,763.5,78775.0
9438.0,1086,4.0,214.0,6.0,2022.0,13.0,11.0,hungaroring,62.5,70.0,6.0,11.0,76609.0,2107.0,2182.0,514.0,636.0,78716.0
9437.0,1086,839.0,214.0,9.0,2022.0,13.0,11.0,hungaroring,62.5,55.00000000000001,9.0,13.0,76609.0,2257.0,2182.0,758.0,636.0,78866.0
9440.0,1086,822.0,51.0,10.0,2022.0,13.0,11.0,hungaroring,47.5,50.0,10.0,4.0,76609.0,2326.0,2345.0,-40.0,-112.5,78935.0
9444.0,1086,855.0,51.0,11.0,2022.0,13.0,11.0,hungaroring,47.5,45.0,11.0,20.0,76609.0,2364.0,2345.0,0.0,0.0,78973.0
9445.0,1086,825.0,210.0,12.0,2022.0,13.0,11.0,hungaroring,35.0,40.0,12.0,20.0,76609.0,2384.0,2469.5,0.0,0.0,78993.0
9447.0,1086,854.0,210.0,14.0,2022.0,13.0,11.0,hungaroring,35.0,30.0,14.0,1.0,76609.0,2555.0,2469.5,-76609.0,-37148.0,79164.0
9446.0,1086,840.0,117.0,15.0,2022.0,13.0,11.0,hungaroring,17.5,25.0,15.0,7.0,76609.0,2596.0,2630.0,429.0,462.5,79205.0
9450.0,1086,20.0,117.0,18.0,2022.0,13.0,11.0,hungaroring,17.5,10.0,18.0,10.0,76609.0,2664.0,2630.0,496.0,462.5,79273.0
9448.0,1086,852.0,213.0,16.0,2022.0,13.0,11.0,hungaroring,12.5,20.0,16.0,17.0,76609.0,2631.0,2774.5,1310.0,787.5,79240.0
9451.0,1086,842.0,213.0,19.0,2022.0,13.0,11.0,hungaroring,12.5,5.0,19.0,6.0,76609.0,2918.0,2774.5,265.0,787.5,79527.0
9449.0,1086,848.0,3.0,17.0,2022.0,13.0,11.0,hungaroring,7.5,15.0,17.0,20.0,76609.0,2647.0,2804.0,0.0,0.0,79256.0
9452.0,1086,849.0,3.0,20.0,2022.0,13.0,11.0,hungaroring,7.5,0.0,20.0,19.0,76609.0,2961.0,2804.0,1427.0,1381.0,79570.0
9837.0,1109,855.0,51.0,1.0,2023.0,11.0,11.0,hungaroring,67.5,95.0,1.0,11.0,76609.0,1534.0,1850.0,2364.0,2345.0,78143.0
9839.0,1109,822.0,51.0,12.0,2023.0,11.0,11.0,hungaroring,67.5,40.0,12.0,10.0,76609.0,2166.0,1850.0,2326.0,2345.0,78775.0
9834.0,1109,830.0,9.0,2.0,2023.0,11.0,11.0,hungaroring,87.5,90.0,2.0,4.0,76609.0,1709.0,1730.0,1900.0,2204.5,78318.0
9841.0,1109,815.0,9.0,3.0,2023.0,11.0,11.0,hungaroring,87.5,85.0,3.0,13.0,76609.0,1751.0,1730.0,2509.0,2204.5,78360.0
9843.0,1109,832.0,6.0,4.0,2023.0,11.0,11.0,hungaroring,77.5,80.0,4.0,3.0,76609.0,1784.0,1807.5,1825.0,2011.0,78393.0
9838.0,1109,844.0,6.0,5.0,2023.0,11.0,11.0,hungaroring,77.5,75.0,5.0,8.0,76609.0,1831.0,1807.5,2197.0,2011.0,78440.0
9836.0,1109,857.0,1.0,6.0,2023.0,11.0,11.0,hungaroring,60.0,70.0,6.0,20.0,76609.0,1855.0,1971.5,0.0,0.0,78464.0
9835.0,1109,846.0,1.0,10.0,2023.0,11.0,11.0,hungaroring,60.0,50.0,10.0,5.0,76609.0,2088.0,1971.5,2044.0,2105.0,78697.0
9833.0,1109,1.0,131.0,7.0,2023.0,11.0,11.0,hungaroring,37.5,65.0,7.0,1.0,76609.0,1968.0,2193.0,1765.0,1781.5,78577.0
9850.0,1109,847.0,131.0,18.0,2023.0,11.0,11.0,hungaroring,37.5,10.0,18.0,2.0,76609.0,2418.0,2193.0,1798.0,1781.5,79027.0
9840.0,1109,4.0,117.0,8.0,2023.0,11.0,11.0,hungaroring,47.5,60.0,8.0,6.0,76609.0,1971.0,2072.0,2107.0,2182.0,78580.0
9846.0,1109,840.0,117.0,13.0,2023.0,11.0,11.0,hungaroring,47.5,35.0,13.0,15.0,76609.0,2173.0,2072.0,2596.0,2630.0,78782.0
9842.0,1109,807.0,210.0,9.0,2023.0,11.0,11.0,hungaroring,30.000000000000004,55.00000000000001,9.0,20.0,76609.0,2086.0,2341.5,0.0,0.0,78695.0
9851.0,1109,825.0,210.0,19.0,2023.0,11.0,11.0,hungaroring,30.000000000000004,5.0,19.0,12.0,76609.0,2597.0,2341.5,2384.0,2469.5,79206.0
9847.0,1109,842.0,214.0,11.0,2023.0,11.0,11.0,hungaroring,37.5,45.0,11.0,19.0,76609.0,2134.0,2189.5,2918.0,2774.5,78743.0
9844.0,1109,839.0,214.0,14.0,2023.0,11.0,11.0,hungaroring,37.5,30.0,14.0,9.0,76609.0,2245.0,2189.5,2257.0,2182.0,78854.0
9845.0,1109,817.0,213.0,15.0,2023.0,11.0,11.0,hungaroring,20.0,25.0,15.0,7.0,76609.0,2297.0,2303.5,2166.0,2105.0,78906.0
9849.0,1109,852.0,213.0,17.0,2023.0,11.0,11.0,hungaroring,20.0,15.0,17.0,16.0,76609.0,2310.0,2303.5,2631.0,2774.5,78919.0
9848.0,1109,848.0,3.0,16.0,2023.0,11.0,11.0,hungaroring,10.0,20.0,16.0,17.0,76609.0,2308.0,2473.5,2647.0,2804.0,78917.0
9852.0,1109,858.0,3.0,20.0,2023.0,11.0,11.0,hungaroring,10.0,0.0,20.0,20.0,76609.0,2639.0,2473.5,0.0,0.0,79248.0
10093.0,1122,844.0,6.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,14.0,5.0,76609.0,,,1831.0,1807.5,78375.484375
10096.0,1122,832.0,6.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,15.0,4.0,76609.0,,,1784.0,1807.5,78379.2890625
10094.0,1122,830.0,9.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,13.0,2.0,76609.0,,,1709.0,1730.0,78374.171875
10099.0,1122,815.0,9.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,11.0,3.0,76609.0,,,1751.0,1730.0,78366.5234375
10095.0,1122,1.0,131.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,6.0,7.0,76609.0,,,1968.0,2193.0,78352.875
10100.0,1122,847.0,131.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,5.0,18.0,76609.0,,,2418.0,2193.0,78340.2421875
10097.0,1122,4.0,117.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,9.0,8.0,76609.0,,,1971.0,2072.0,78362.8359375
10105.0,1122,840.0,117.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,12.0,13.0,76609.0,,,2173.0,2072.0,78370.5703125
10098.0,1122,857.0,1.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,4.0,6.0,76609.0,,,1855.0,1971.5,78274.6640625
10106.0,1122,846.0,1.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,10.0,10.0,76609.0,,,2088.0,1971.5,78365.515625
10101.0,1122,852.0,213.0,0.0,2024.0,13.0,11.0,hungaroring,150.0,100.0,7.0,17.0,76609.0,,,2310.0,2303.5,78352.984375
10111.0,1122,817.0,213.0,0.0,2024.0,13.0,11.0,hungaroring,150.0,100.0,16.0,15.0,76609.0,,,2297.0,2303.5,78437.90625
10112.0,1122,807.0,213.0,0.0,2024.0,13.0,11.0,hungaroring,150.0,100.0,17.0,9.0,76609.0,,,2086.0,2341.5,78439.765625
10102.0,1122,822.0,51.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,8.0,12.0,76609.0,,,2166.0,1850.0,78360.890625
10109.0,1122,855.0,51.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,3.0,1.0,76609.0,,,1534.0,1850.0,78271.4921875
10103.0,1122,842.0,214.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,18.0,11.0,76609.0,,,2134.0,2189.5,78456.5078125
10104.0,1122,839.0,214.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,19.0,14.0,76609.0,,,2245.0,2189.5,78456.9296875
10107.0,1122,825.0,210.0,0.0,2024.0,13.0,11.0,hungaroring,50.0,100.0,20.0,19.0,76609.0,,,2597.0,2341.5,78566.515625
10108.0,1122,848.0,3.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,1.0,16.0,76609.0,,,2308.0,2473.5,78211.3671875
10110.0,1122,858.0,3.0,0.0,2024.0,13.0,11.0,hungaroring,100.0,100.0,2.0,20.0,76609.0,,,2639.0,2473.5,78220.6640625
