qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q1
8750.0,1052,839.0,214.0,16.0,2021.0,1.0,3.0,bahrain,0.0,0.0,16.0,20.0,89708.0,2016.0,1585.5,0.0,0.0,91724.0
8746.0,1052,841.0,51.0,9.0,2021.0,1.0,3.0,bahrain,0.0,0.0,9.0,20.0,89708.0,1290.0,1564.5,0.0,0.0,90998.0
8748.0,1052,8.0,51.0,14.0,2021.0,1.0,3.0,bahrain,0.0,0.0,14.0,20.0,89708.0,1839.0,1564.5,0.0,0.0,91547.0
8744.0,1052,840.0,117.0,12.0,2021.0,1.0,3.0,bahrain,0.0,0.0,12.0,20.0,89708.0,1553.0,1950.5,0.0,0.0,91261.0
8752.0,1052,20.0,117.0,18.0,2021.0,1.0,3.0,bahrain,0.0,0.0,18.0,20.0,89708.0,2348.0,1950.5,0.0,0.0,92056.0
8749.0,1052,847.0,3.0,13.0,2021.0,1.0,3.0,bahrain,0.0,0.0,13.0,20.0,89708.0,1608.0,1918.0,0.0,0.0,91316.0
8751.0,1052,849.0,3.0,17.0,2021.0,1.0,3.0,bahrain,0.0,0.0,17.0,20.0,89708.0,2228.0,1918.0,0.0,0.0,91936.0
8753.0,1052,854.0,210.0,19.0,2021.0,1.0,3.0,bahrain,0.0,0.0,19.0,20.0,89708.0,2741.0,3153.0,0.0,0.0,92449.0
8754.0,1052,853.0,210.0,20.0,2021.0,1.0,3.0,bahrain,0.0,0.0,20.0,20.0,89708.0,3565.0,3153.0,0.0,0.0,93273.0
9176.0,1074,844.0,6.0,1.0,2022.0,1.0,3.0,bahrain,52.5,80.0,1.0,4.0,89708.0,1763.0,1811.0,-983.0,-1464.0,91471.0
9178.0,1074,832.0,6.0,2.0,2022.0,1.0,3.0,bahrain,52.5,25.0,2.0,15.0,89708.0,1859.0,1811.0,-1945.0,-1464.0,91567.0
9177.0,1074,830.0,9.0,3.0,2022.0,1.0,3.0,bahrain,72.5,95.0,3.0,1.0,89708.0,2077.0,2340.0,-791.0,-1124.0,91785.0
9179.0,1074,815.0,9.0,11.0,2022.0,1.0,3.0,bahrain,72.5,50.0,11.0,10.0,89708.0,2603.0,2340.0,-1457.0,-1124.0,92311.0
9181.0,1074,822.0,51.0,4.0,2022.0,1.0,3.0,bahrain,22.5,45.0,4.0,11.0,89708.0,2211.0,2498.0,-1492.0,-1200.5,91919.0
9190.0,1074,855.0,51.0,14.0,2022.0,1.0,3.0,bahrain,22.5,0.0,14.0,20.0,89708.0,2785.0,2498.0,0.0,0.0,92493.0
9182.0,1074,825.0,210.0,5.0,2022.0,1.0,3.0,bahrain,2.5,0.0,5.0,20.0,89708.0,2247.0,2459.5,0.0,0.0,91955.0
9187.0,1074,854.0,210.0,13.0,2022.0,1.0,3.0,bahrain,2.5,5.0,13.0,19.0,89708.0,2672.0,2459.5,-2741.0,-3153.0,92380.0
9186.0,1074,839.0,214.0,6.0,2022.0,1.0,3.0,bahrain,42.5,20.0,6.0,16.0,89708.0,2333.0,2485.5,-2016.0,-1585.5,92041.0
9183.0,1074,4.0,214.0,12.0,2022.0,1.0,3.0,bahrain,42.5,65.0,12.0,7.0,89708.0,2638.0,2485.5,-1155.0,-1585.5,92346.0
9185.0,1074,842.0,213.0,7.0,2022.0,1.0,3.0,bahrain,80.0,70.0,7.0,6.0,89708.0,2388.0,2715.0,-1140.0,-1019.5,92096.0
9191.0,1074,852.0,213.0,16.0,2022.0,1.0,3.0,bahrain,80.0,90.0,16.0,2.0,89708.0,3042.0,2715.0,-899.0,-1019.5,92750.0
9188.0,1074,846.0,1.0,8.0,2022.0,1.0,3.0,bahrain,67.5,60.0,8.0,8.0,89708.0,2531.0,2884.0,-1194.0,-1140.5,92239.0
9193.0,1074,817.0,1.0,18.0,2022.0,1.0,3.0,bahrain,67.5,75.0,18.0,5.0,89708.0,3237.0,2884.0,-1087.0,-1140.5,92945.0
9184.0,1074,847.0,131.0,9.0,2022.0,1.0,3.0,bahrain,60.0,35.0,9.0,13.0,89708.0,2561.0,2569.0,-1608.0,-1918.0,92269.0
9180.0,1074,1.0,131.0,10.0,2022.0,1.0,3.0,bahrain,60.0,85.0,10.0,3.0,89708.0,2577.0,2569.0,-909.0,-1200.5,92285.0
9189.0,1074,848.0,3.0,15.0,2022.0,1.0,3.0,bahrain,7.5,0.0,15.0,20.0,89708.0,3018.0,3472.0,0.0,0.0,92726.0
9195.0,1074,849.0,3.0,20.0,2022.0,1.0,3.0,bahrain,7.5,15.0,20.0,17.0,89708.0,3926.0,3472.0,-2228.0,-1918.0,93634.0
9192.0,1074,807.0,117.0,17.0,2022.0,1.0,3.0,bahrain,20.0,0.0,17.0,20.0,89708.0,3069.0,3196.5,0.0,0.0,92777.0
9194.0,1074,840.0,117.0,19.0,2022.0,1.0,3.0,bahrain,20.0,40.0,19.0,12.0,89708.0,3324.0,3196.5,-1553.0,-1950.5,93032.0
9636.0,1098,832.0,6.0,1.0,2023.0,1.0,3.0,bahrain,92.5,90.0,1.0,2.0,89708.0,1285.0,1335.5,-1859.0,-1811.0,90993.0
9635.0,1098,844.0,6.0,3.0,2023.0,1.0,3.0,bahrain,92.5,95.0,3.0,1.0,89708.0,1386.0,1335.5,-1763.0,-1811.0,91094.0
9638.0,1098,847.0,131.0,2.0,2023.0,1.0,3.0,bahrain,52.5,55.00000000000001,2.0,9.0,89708.0,1349.0,1592.0,-2561.0,-2569.0,91057.0
9639.0,1098,1.0,131.0,13.0,2023.0,1.0,3.0,bahrain,52.5,50.0,13.0,10.0,89708.0,1835.0,1592.0,-2577.0,-2569.0,91543.0
9637.0,1098,4.0,117.0,4.0,2023.0,1.0,3.0,bahrain,22.5,40.0,4.0,12.0,89708.0,1450.0,1463.0,-2638.0,-2485.5,91158.0
9640.0,1098,840.0,117.0,5.0,2023.0,1.0,3.0,bahrain,22.5,5.0,5.0,19.0,89708.0,1476.0,1463.0,-3324.0,-3196.5,91184.0
9642.0,1098,807.0,210.0,6.0,2023.0,1.0,3.0,bahrain,45.0,15.0,6.0,17.0,89708.0,1496.0,1840.0,-3069.0,-3196.5,91204.0
9649.0,1098,825.0,210.0,17.0,2023.0,1.0,3.0,bahrain,45.0,75.0,17.0,5.0,89708.0,2184.0,1840.0,-2247.0,-2459.5,91892.0
9633.0,1098,830.0,9.0,7.0,2023.0,1.0,3.0,bahrain,65.0,85.0,7.0,3.0,89708.0,1587.0,1679.0,-2077.0,-2340.0,91295.0
9634.0,1098,815.0,9.0,10.0,2023.0,1.0,3.0,bahrain,65.0,45.0,10.0,11.0,89708.0,1771.0,1679.0,-2603.0,-2340.0,91479.0
9646.0,1098,852.0,213.0,8.0,2023.0,1.0,3.0,bahrain,10.0,20.0,8.0,16.0,89708.0,1692.0,2052.5,-3042.0,-2715.0,91400.0
9651.0,1098,856.0,213.0,19.0,2023.0,1.0,3.0,bahrain,10.0,0.0,19.0,20.0,89708.0,2413.0,2052.5,0.0,0.0,92121.0
9647.0,1098,848.0,3.0,9.0,2023.0,1.0,3.0,bahrain,12.5,25.0,9.0,15.0,89708.0,1753.0,1848.5,-3018.0,-3472.0,91461.0
9648.0,1098,858.0,3.0,15.0,2023.0,1.0,3.0,bahrain,12.5,0.0,15.5,20.0,89708.0,1944.0,1848.5,0.0,0.0,91652.0
9644.0,1098,822.0,51.0,11.0,2023.0,1.0,3.0,bahrain,55.0,80.0,11.0,4.0,89708.0,1796.0,1851.5,-2211.0,-2498.0,91504.0
9645.0,1098,855.0,51.0,14.0,2023.0,1.0,3.0,bahrain,55.0,30.0,14.0,14.0,89708.0,1907.0,1851.5,-2785.0,-2498.0,91615.0
9641.0,1098,839.0,214.0,12.0,2023.0,1.0,3.0,bahrain,67.5,70.0,12.0,6.0,89708.0,1800.0,2136.5,-2333.0,-2485.5,91508.0
9652.0,1098,842.0,214.0,20.0,2023.0,1.0,3.0,bahrain,67.5,65.0,20.0,7.0,89708.0,2473.0,2136.5,-2388.0,-2715.0,92181.0
9643.0,1098,846.0,1.0,16.0,2023.0,1.0,3.0,bahrain,30.0,60.0,15.5,8.0,89708.0,1944.0,2168.5,-2531.0,-2884.0,91652.0
9650.0,1098,857.0,1.0,18.0,2023.0,1.0,3.0,bahrain,30.0,0.0,18.0,20.0,89708.0,2393.0,2168.5,0.0,0.0,92101.0
9873.0,1111,844.0,6.0,0.0,2024.0,1.0,3.0,bahrain,90.0,85.0,11.0,3.0,89708.0,,,-1386.0,-1335.5,92106.61
9876.0,1111,832.0,6.0,0.0,2024.0,1.0,3.0,bahrain,90.0,95.0,12.0,1.0,89708.0,,,-1285.0,-1335.5,92108.46
9874.0,1111,830.0,9.0,0.0,2024.0,1.0,3.0,bahrain,57.5,65.0,18.0,7.0,89708.0,,,-1587.0,-1679.0,92128.17
9879.0,1111,815.0,9.0,0.0,2024.0,1.0,3.0,bahrain,57.5,50.0,3.0,10.0,89708.0,,,-1771.0,-1679.0,92055.97
9875.0,1111,1.0,131.0,0.0,2024.0,1.0,3.0,bahrain,62.5,35.0,4.0,13.0,89708.0,,,-1835.0,-1592.0,92058.875
9880.0,1111,847.0,131.0,0.0,2024.0,1.0,3.0,bahrain,62.5,90.0,19.0,2.0,89708.0,,,-1349.0,-1592.0,92136.67
9877.0,1111,4.0,117.0,0.0,2024.0,1.0,3.0,bahrain,77.5,80.0,9.0,4.0,89708.0,,,-1450.0,-1463.0,92100.7
9885.0,1111,840.0,117.0,0.0,2024.0,1.0,3.0,bahrain,77.5,75.0,14.0,5.0,89708.0,,,-1476.0,-1463.0,92114.82
9878.0,1111,857.0,1.0,0.0,2024.0,1.0,3.0,bahrain,16.25,10.0,16.0,18.0,89708.0,,,-2393.0,-2168.5,92117.37
9886.0,1111,846.0,1.0,0.0,2024.0,1.0,3.0,bahrain,16.25,22.5,6.0,15.5,89708.0,,,-1944.0,-2168.5,92071.91
9881.0,1111,852.0,213.0,0.0,2024.0,1.0,3.0,bahrain,70.0,60.0,10.0,8.0,89708.0,,,-1692.0,-2052.5,92103.46
9891.0,1111,817.0,213.0,0.0,2024.0,1.0,3.0,bahrain,70.0,10.0,1.0,18.0,89708.0,,,-3237.0,-2884.0,92049.45
9892.0,1111,807.0,213.0,0.0,2024.0,1.0,3.0,bahrain,70.0,70.0,13.0,6.0,89708.0,,,-1496.0,-1840.0,92113.95
9882.0,1111,822.0,51.0,0.0,2024.0,1.0,3.0,bahrain,37.5,45.0,2.0,11.0,89708.0,,,-1796.0,-1851.5,92052.82
9889.0,1111,855.0,51.0,0.0,2024.0,1.0,3.0,bahrain,37.5,30.0,8.0,14.0,89708.0,,,-1907.0,-1851.5,92098.15
9883.0,1111,842.0,214.0,0.0,2024.0,1.0,3.0,bahrain,20.0,0.0,20.0,20.0,89708.0,,,-2473.0,-2136.5,92144.375
9884.0,1111,839.0,214.0,0.0,2024.0,1.0,3.0,bahrain,20.0,40.0,17.0,12.0,89708.0,,,-1800.0,-2136.5,92120.9
9887.0,1111,825.0,210.0,0.0,2024.0,1.0,3.0,bahrain,7.5,15.0,5.0,17.0,89708.0,,,-2184.0,-1840.0,92071.5
9888.0,1111,848.0,3.0,0.0,2024.0,1.0,3.0,bahrain,38.75,55.00000000000001,7.0,9.0,89708.0,,,-1753.0,-1848.5,92093.26
9890.0,1111,858.0,3.0,0.0,2024.0,1.0,3.0,bahrain,38.75,22.5,15.0,15.5,89708.0,,,-1944.0,-1848.5,92116.15
