qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q2disqualified,driver_q2vsq1,car_q2vsq1,previous_driver_q2vsq1,previous_car_q2vsq1,position_q2,previous_year_position_q2,q3disqualified,driver_q3vsq2,car_q3vsq2,previous_driver_q3vsq2,previous_car_q3vsq2,position_q3,previous_year_position_q3,q1,q2,q3
9062.0,1069,817.0,1.0,4.0,2021.0,17.0,69.0,americas,77.5,80.0,4.0,20.0,94723.0,-316.0,-244.0,0.0,0.0,0,236.0,-217.5,0.0,0.0,15.0,20.0,1,-835.0,-414.0,0.0,0.0,17.0,20.0,94407.0,94643.0,93808.0
9063.0,1069,846.0,1.0,5.0,2021.0,17.0,69.0,americas,77.5,75.0,5.0,20.0,94723.0,-172.0,-244.0,0.0,0.0,0,-671.0,-217.5,0.0,0.0,9.0,20.0,0,7.0,-414.0,0.0,0.0,18.0,20.0,94551.0,93880.0,93887.0
9061.0,1069,832.0,6.0,6.0,2021.0,17.0,69.0,americas,82.5,70.0,6.0,20.0,94723.0,-165.0,-367.5,0.0,0.0,0,-432.0,-328.5,0.0,0.0,12.0,20.0,1,-334.0,-328.0,0.0,0.0,16.0,20.0,94558.0,94126.0,93792.0
9060.0,1069,844.0,6.0,1.0,2021.0,17.0,69.0,americas,82.5,95.0,1.0,20.0,94723.0,-570.0,-367.5,0.0,0.0,0,-225.0,-328.5,0.0,0.0,10.0,20.0,0,-322.0,-328.0,0.0,0.0,15.0,20.0,94153.0,93928.0,93606.0
9064.0,1069,842.0,213.0,7.0,2021.0,17.0,69.0,americas,55.0,65.0,7.0,20.0,94723.0,-156.0,240.5,0.0,0.0,0,16.0,-103.5,0.0,0.0,14.0,20.0,1,-465.0,-342.0,0.0,0.0,19.0,20.0,94567.0,94583.0,94118.0
9065.0,1069,852.0,213.0,11.0,2021.0,17.0,69.0,americas,55.0,45.0,11.0,20.0,94723.0,637.0,240.5,0.0,0.0,0,-223.0,-103.5,0.0,0.0,16.0,20.0,1,-219.0,-342.0,0.0,0.0,20.0,20.0,95360.0,95137.0,94918.0
9070.0,1069,847.0,3.0,12.0,2021.0,17.0,69.0,americas,27.5,40.0,12.0,20.0,94723.0,1023.0,1147.5,0.0,0.0,0,0.0,0.0,0.0,0.0,3.5,20.0,0,0.0,0.0,0.0,0.0,5.5,20.0,95746.0,0.0,0.0
9072.0,1069,849.0,3.0,17.0,2021.0,17.0,69.0,americas,27.5,15.0,17.0,20.0,94723.0,1272.0,1147.5,0.0,0.0,1,0.0,0.0,0.0,0.0,17.0,20.0,1,0.0,0.0,0.0,0.0,5.5,20.0,95995.0,0.0,0.0
9075.0,1069,853.0,210.0,20.0,2021.0,17.0,69.0,americas,2.5,0.0,20.0,20.0,94723.0,2073.0,1924.5,0.0,0.0,1,0.0,0.0,0.0,0.0,20.0,20.0,1,0.0,0.0,0.0,0.0,5.5,20.0,96796.0,0.0,0.0
9074.0,1069,854.0,210.0,19.0,2021.0,17.0,69.0,americas,2.5,5.0,19.0,20.0,94723.0,1776.0,1924.5,0.0,0.0,1,0.0,0.0,0.0,0.0,19.0,20.0,1,0.0,0.0,0.0,0.0,5.5,20.0,96499.0,0.0,0.0
9557.0,1093,1.0,131.0,4.0,2022.0,19.0,69.0,americas,75.0,80.0,4.0,8.0,94723.0,1425.0,1448.5,-144.0,-138.5,0,-416.0,-459.5,-782.0,-706.5,10.0,8.0,0,-785.0,-744.5,-678.0,-581.0,15.0,12.0,96148.0,95732.0,94947.0
9558.0,1093,847.0,131.0,6.0,2022.0,19.0,69.0,americas,75.0,70.0,6.0,12.0,94723.0,1472.0,1448.5,1023.0,1147.5,0,-503.0,-459.5,0.0,0.0,9.0,3.5,0,-704.0,-744.5,0.0,0.0,16.0,5.5,96195.0,95692.0,94988.0
9561.0,1093,4.0,214.0,7.0,2022.0,19.0,69.0,americas,37.5,65.0,7.0,14.0,94723.0,1723.0,2034.0,1033.0,1028.5,0,-458.0,-229.0,8793.0,4211.5,12.0,20.0,1,-112.0,-56.0,0.0,0.0,19.0,5.5,96446.0,95988.0,95876.0
9570.0,1093,839.0,214.0,18.0,2022.0,19.0,69.0,americas,37.5,10.0,18.0,13.0,94723.0,2345.0,2034.0,1024.0,1028.5,1,0.0,-229.0,-370.0,4211.5,18.0,17.0,1,0.0,-56.0,0.0,0.0,5.5,5.5,97068.0,0.0,0.0
9564.0,1093,20.0,117.0,11.0,2022.0,19.0,69.0,americas,37.5,45.0,11.0,10.0,94723.0,1972.0,2054.5,558.0,909.0,0,-297.0,-562.5,219.0,109.5,17.0,18.0,1,0.0,-217.0,0.0,0.0,5.5,5.5,96695.0,96398.0,0.0
9559.0,1093,840.0,117.0,14.0,2022.0,19.0,69.0,americas,37.5,30.0,14.0,16.0,94723.0,2137.0,2054.5,1260.0,909.0,0,-828.0,-562.5,0.0,109.5,13.0,3.5,1,-434.0,-217.0,0.0,0.0,17.0,5.5,96860.0,96032.0,95598.0
9556.0,1093,815.0,9.0,5.0,2022.0,19.0,69.0,americas,80.0,75.0,5.0,3.0,94723.0,1440.0,1290.5,-354.0,-362.5,0,-299.0,-434.5,-191.0,-539.5,11.0,13.0,1,-1219.0,-1032.5,-1044.0,-799.0,14.0,13.0,96163.0,95864.0,94645.0
9555.0,1093,830.0,9.0,3.0,2022.0,19.0,69.0,americas,80.0,85.0,3.0,2.0,94723.0,1141.0,1290.5,-371.0,-362.5,0,-570.0,-434.5,-888.0,-539.5,7.0,7.0,0,-846.0,-1032.5,-554.0,-799.0,13.0,11.0,95864.0,95294.0,94448.0
9569.0,1093,817.0,1.0,17.0,2022.0,19.0,69.0,americas,37.5,15.0,17.0,4.0,94723.0,2323.0,2032.5,-316.0,-244.0,1,0.0,-62.0,236.0,-217.5,17.0,15.0,1,0.0,-325.5,-835.0,-414.0,5.5,17.0,97046.0,0.0,0.0
9560.0,1093,846.0,1.0,8.0,2022.0,19.0,69.0,americas,37.5,60.0,8.0,5.0,94723.0,1742.0,2032.5,-172.0,-244.0,0,-124.0,-62.0,-671.0,-217.5,15.0,9.0,1,-651.0,-325.5,7.0,-414.0,18.0,18.0,96465.0,96341.0,95690.0
9562.0,1093,822.0,51.0,12.0,2022.0,19.0,69.0,americas,45.0,40.0,12.0,9.0,94723.0,2023.0,1978.0,-133.0,-138.5,0,-425.0,-55.5,-631.0,-706.5,14.0,11.0,1,-2.0,-1.0,-484.0,-581.0,20.0,14.0,96746.0,96321.0,96319.0
9566.0,1093,855.0,51.0,10.0,2022.0,19.0,69.0,americas,45.0,50.0,10.0,20.0,94723.0,1933.0,1978.0,0.0,0.0,0,314.0,-55.5,0.0,0.0,19.0,20.0,1,0.0,-1.0,0.0,0.0,5.5,20.0,96656.0,96970.0,0.0
9568.0,1093,825.0,210.0,16.0,2022.0,19.0,69.0,americas,12.5,20.0,16.0,20.0,94723.0,2226.0,2307.0,0.0,0.0,1,0.0,0.0,0.0,0.0,16.0,20.0,1,0.0,0.0,0.0,0.0,5.5,20.0,96949.0,0.0,0.0
9571.0,1093,854.0,210.0,19.0,2022.0,19.0,69.0,americas,12.5,5.0,19.0,19.0,94723.0,2388.0,2307.0,1776.0,1924.5,1,0.0,0.0,0.0,0.0,19.0,3.5,1,0.0,0.0,0.0,0.0,5.5,5.5,97111.0,0.0,0.0
9553.0,1093,832.0,6.0,1.0,2022.0,19.0,69.0,americas,92.5,95.0,1.0,6.0,94723.0,574.0,823.0,-165.0,-367.5,0,293.0,-128.0,-432.0,-328.5,8.0,12.0,0,-1234.0,-1029.5,-334.0,-328.0,11.0,16.0,95297.0,95590.0,94356.0
9554.0,1093,844.0,6.0,2.0,2022.0,19.0,69.0,americas,92.5,90.0,2.0,1.0,94723.0,1072.0,823.0,-570.0,-367.5,0,-549.0,-128.0,-225.0,-328.5,6.0,10.0,0,-825.0,-1029.5,-322.0,-328.0,12.0,15.0,95795.0,95246.0,94421.0
9565.0,1093,842.0,213.0,9.0,2022.0,19.0,69.0,americas,45.0,55.00000000000001,9.0,7.0,94723.0,1854.0,1969.5,-156.0,240.5,0,163.0,251.0,16.0,-103.5,18.0,14.0,1,0.0,0.0,-465.0,-342.0,5.5,19.0,96577.0,96740.0,0.0
9567.0,1093,852.0,213.0,13.0,2022.0,19.0,69.0,americas,45.0,35.0,13.0,11.0,94723.0,2085.0,1969.5,637.0,240.5,0,339.0,251.0,-223.0,-103.5,20.0,16.0,1,0.0,0.0,-219.0,-342.0,5.5,20.0,96808.0,97147.0,0.0
9563.0,1093,848.0,3.0,15.0,2022.0,19.0,69.0,americas,12.5,25.0,15.0,20.0,94723.0,2209.0,2365.0,0.0,0.0,0,-564.0,-282.0,0.0,0.0,16.0,20.0,1,0.0,0.0,0.0,0.0,5.5,20.0,96932.0,96368.0,0.0
9572.0,1093,849.0,3.0,20.0,2022.0,19.0,69.0,americas,12.5,0.0,20.0,17.0,94723.0,2521.0,2365.0,1272.0,1147.5,1,0.0,-282.0,0.0,0.0,20.0,3.5,1,0.0,0.0,0.0,0.0,5.5,5.5,97244.0,0.0,0.0
10215.0,1128,1.0,131.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,7.0,4.0,94723.0,,,1425.0,1448.5,0,,,-416.0,-459.5,4.0,10.0,0,,,-785.0,-744.5,,15.0,96475.3125,96465.54,
10220.0,1128,847.0,131.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,10.0,6.0,94723.0,,,1472.0,1448.5,0,,,-503.0,-459.5,15.0,9.0,1,,,-704.0,-744.5,,16.0,96487.078125,97420.26,
10217.0,1128,4.0,117.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,9.0,7.0,94723.0,,,1723.0,2034.0,0,,,-458.0,-229.0,6.0,12.0,0,,,-112.0,-56.0,,19.0,96481.4609375,96736.33,
10225.0,1128,840.0,117.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,19.0,14.0,94723.0,,,2137.0,2054.5,1,,,-828.0,-562.5,19.0,13.0,1,,,-434.0,-217.0,,17.0,96507.71875,0.0,
10232.0,1128,807.0,213.0,0.0,2024.0,19.0,69.0,americas,150.0,100.0,8.0,20.0,94723.0,,,0.0,0.0,0,,,0.0,0.0,5.0,20.0,0,,,0.0,0.0,,20.0,96476.9453125,96720.19,
10231.0,1128,817.0,213.0,0.0,2024.0,19.0,69.0,americas,150.0,100.0,11.0,17.0,94723.0,,,2323.0,2032.5,0,,,0.0,-62.0,7.0,3.0,0,,,0.0,-325.5,,5.5,96493.9453125,96758.41,
10221.0,1128,852.0,213.0,0.0,2024.0,19.0,69.0,americas,150.0,100.0,12.0,13.0,94723.0,,,2085.0,1969.5,0,,,339.0,251.0,14.0,20.0,1,,,0.0,0.0,,5.5,96494.015625,97126.86,
10219.0,1128,815.0,9.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,14.0,5.0,94723.0,,,1440.0,1290.5,0,,,-299.0,-434.5,8.0,11.0,0,,,-1219.0,-1032.5,,14.0,96497.015625,96770.67,
10214.0,1128,830.0,9.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,16.0,3.0,94723.0,,,1141.0,1290.5,1,,,-570.0,-434.5,16.0,7.0,1,,,-846.0,-1032.5,,13.0,96500.3359375,0.0,
10222.0,1128,822.0,51.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,18.0,12.0,94723.0,,,2023.0,1978.0,1,,,-425.0,-55.5,18.0,14.0,1,,,-2.0,-1.0,,20.0,96502.125,0.0,
10229.0,1128,855.0,51.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,17.0,10.0,94723.0,,,1933.0,1978.0,1,,,314.0,-55.5,17.0,19.0,1,,,0.0,-1.0,,5.5,96501.8125,0.0,
10227.0,1128,825.0,210.0,0.0,2024.0,19.0,69.0,americas,50.0,100.0,20.0,16.0,94723.0,,,2226.0,2307.0,1,,,0.0,0.0,20.0,3.0,1,,,0.0,0.0,,5.5,96743.0390625,0.0,
10216.0,1128,832.0,6.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,3.0,1.0,94723.0,,,574.0,823.0,0,,,293.0,-128.0,1.0,8.0,0,,,-1234.0,-1029.5,,11.0,96467.078125,96363.1,
10213.0,1128,844.0,6.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,4.0,2.0,94723.0,,,1072.0,823.0,0,,,-549.0,-128.0,3.0,6.0,0,,,-825.0,-1029.5,,12.0,96472.8515625,96412.58,
10224.0,1128,839.0,214.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,15.0,18.0,94723.0,,,2345.0,2034.0,0,,,0.0,-229.0,9.0,3.0,0,,,0.0,-56.0,,5.5,96497.234375,96780.74,
10223.0,1128,842.0,214.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,13.0,9.0,94723.0,,,1854.0,1969.5,0,,,163.0,251.0,13.0,18.0,1,,,0.0,0.0,,5.5,96496.25,96865.99,
10226.0,1128,846.0,1.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,5.0,8.0,94723.0,,,1742.0,2032.5,0,,,-124.0,-62.0,2.0,15.0,0,,,-651.0,-325.5,,18.0,96473.15625,96412.33,
10218.0,1128,857.0,1.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,2.0,20.0,94723.0,,,0.0,0.0,0,,,0.0,0.0,11.0,20.0,1,,,0.0,0.0,,20.0,96463.578125,96862.414,
10228.0,1128,848.0,3.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,6.0,15.0,94723.0,,,2209.0,2365.0,0,,,-564.0,-282.0,10.0,16.0,0,,,0.0,0.0,,5.5,96473.8125,96821.47,
10230.0,1128,858.0,3.0,0.0,2024.0,19.0,69.0,americas,100.0,100.0,1.0,20.0,94723.0,,,0.0,0.0,0,,,0.0,0.0,12.0,20.0,1,,,0.0,0.0,,20.0,96460.203125,96863.414,
