qualifyid,raceid,driverid,constructorid,position_final,year,round,circuitid,circuitref,car_condition,driver_condition,position_q1,previous_year_position_q1,circuitref_fastlap,driver_time_vs_fastlap,car_time_vs_fastlap,previous_driver_time_vs_fastlap,previous_car_time_vs_fastlap,q1
9512.0,1089,854.0,210.0,20.0,2022.0,16.0,14.0,monza,2.5,0.0,20.0,18.0,80294.0,2711.0,2662.5,1954.0,2188.0,83005.0
10153.0,1125,844.0,6.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,2.0,80294.0,,,986.0,1020.0,
10156.0,1125,832.0,6.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,3.0,80294.0,,,1054.0,1020.0,
10154.0,1125,830.0,9.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,1.0,80294.0,,,628.0,914.5,
10159.0,1125,815.0,9.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,4.0,80294.0,,,1201.0,914.5,
10155.0,1125,1.0,131.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,9.0,80294.0,,,1754.0,1622.5,
10160.0,1125,847.0,131.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,5.0,80294.0,,,1491.0,1622.5,
10157.0,1125,4.0,117.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,10.0,80294.0,,,1795.0,1833.5,
10165.0,1125,840.0,117.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,18.0,80294.0,,,2454.0,2398.0,
10158.0,1125,857.0,1.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,20.0,80294.0,,,0.0,0.0,
10166.0,1125,846.0,1.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,11.0,80294.0,,,1836.0,1840.5,
10161.0,1125,852.0,213.0,0.0,2024.0,16.0,14.0,monza,150.0,100.0,0.0,8.0,80294.0,,,1726.0,1721.0,
10171.0,1125,817.0,213.0,0.0,2024.0,16.0,14.0,monza,150.0,100.0,0.0,12.0,80294.0,,,1845.0,1840.5,
10172.0,1125,807.0,213.0,0.0,2024.0,16.0,14.0,monza,150.0,100.0,0.0,20.0,80294.0,,,0.0,0.0,
10162.0,1125,822.0,51.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,14.0,80294.0,,,1960.0,1834.5,
10169.0,1125,855.0,51.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,6.0,80294.0,,,1709.0,1834.5,
10163.0,1125,842.0,214.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,7.0,80294.0,,,1716.0,1721.0,
10164.0,1125,839.0,214.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,13.0,80294.0,,,1872.0,1833.5,
10167.0,1125,825.0,210.0,0.0,2024.0,16.0,14.0,monza,50.0,100.0,0.0,19.0,80294.0,,,2614.0,2662.5,
10168.0,1125,848.0,3.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,20.0,80294.0,,,0.0,0.0,
10170.0,1125,858.0,3.0,0.0,2024.0,16.0,14.0,monza,100.0,100.0,0.0,20.0,80294.0,,,0.0,0.0,
